COURSE ID,ROOM ID,DATE,TIME,CAMPUS,STUDENTS,CAPACITY,KEY,EXAM CAPACITY
CH2013,H2-407,17/12/25,13g00,2,34,84,17/12/2025_13g00_2,44
EE1007,H1-101,17/12/25,13g00,2,48,138,17/12/2025_13g00_2,73
EE1007,H1-102,17/12/25,13g00,2,39,93,17/12/2025_13g00_2,49
EE3075,H1-103,17/12/25,13g00,2,29,90,17/12/2025_13g00_2,47
EE3075,H1-104,17/12/25,13g00,2,40,138,17/12/2025_13g00_2,73
EE3167,H1-307,17/12/25,13g00,2,40,135,17/12/2025_13g00_2,71
EE3167,H1-308,17/12/25,13g00,2,21,48,17/12/2025_13g00_2,25
IM3087,H6-504,17/12/25,13g00,2,40,106,17/12/2025_13g00_2,56
IM3087,H6-506,17/12/25,13g00,2,40,105,17/12/2025_13g00_2,55
IM3087,H6-510,17/12/25,13g00,2,28,102,17/12/2025_13g00_2,54
IM3087,H6-512,17/12/25,13g00,2,38,105,17/12/2025_13g00_2,55
IM3087,H6-514,17/12/25,13g00,2,40,108,17/12/2025_13g00_2,57
IM3087,H6-516,17/12/25,13g00,2,43,114,17/12/2025_13g00_2,60
ME2123,H3-501,17/12/25,13g00,2,40,142,17/12/2025_13g00_2,75
ME2123,H3-503,17/12/25,13g00,2,39,88,17/12/2025_13g00_2,46
ME2123,H3-504,17/12/25,13g00,2,37,88,17/12/2025_13g00_2,46
ME2123,H3-506,17/12/25,13g00,2,40,142,17/12/2025_13g00_2,75
ME3011,H6-810,17/12/25,13g00,2,53,120,17/12/2025_13g00_2,63
TR3143,H2-301,17/12/25,13g00,2,39,156,17/12/2025_13g00_2,82
TR3143,H2-302,17/12/25,13g00,2,38,117,17/12/2025_13g00_2,62
TR3143,H2-304,17/12/25,13g00,2,37,93,17/12/2025_13g00_2,49
TR3143,H2-305,17/12/25,13g00,2,25,63,17/12/2025_13g00_2,33
TR3143,H2-306,17/12/25,13g00,2,40,156,17/12/2025_13g00_2,82
CH2045,H6-113,17/12/25,15g30,2,48,129,17/12/2025_15g30_2,68
CI2159,H2-301,18/12/25,07g00,2,43,156,18/12/2025_07g00_2,82
CI2159,H2-302,18/12/25,07g00,2,40,117,18/12/2025_07g00_2,62
GE1027,H2-202,18/12/25,07g00,2,21,117,18/12/2025_07g00_2,62
GE1027,H2-205,18/12/25,07g00,2,40,117,18/12/2025_07g00_2,62
GE1027,H2-206,18/12/25,07g00,2,40,156,18/12/2025_07g00_2,82
IM3035,H6-414,18/12/25,07g00,2,40,80,18/12/2025_07g00_2,42
IM3035,H6-415,18/12/25,07g00,2,21,80,18/12/2025_07g00_2,42
IU4021,H2-207,18/12/25,07g00,2,30,135,18/12/2025_07g00_2,71
ME2059,H2-307,18/12/25,07g00,2,45,117,18/12/2025_07g00_2,62
ME4083,H2-304,18/12/25,07g00,2,22,93,18/12/2025_07g00_2,49
SP1039,H6-109,18/12/25,07g00,2,40,80,18/12/2025_07g00_2,42
SP1039,H6-110,18/12/25,07g00,2,40,80,18/12/2025_07g00_2,42
SP1039,H6-112,18/12/25,07g00,2,40,80,18/12/2025_07g00_2,42
SP1039,H6-113,18/12/25,07g00,2,40,129,18/12/2025_07g00_2,68
SP1039,H6-201,18/12/25,07g00,2,40,120,18/12/2025_07g00_2,63
SP1039,H6-205,18/12/25,07g00,2,40,117,18/12/2025_07g00_2,62
SP1039,H6-206,18/12/25,07g00,2,40,80,18/12/2025_07g00_2,42
SP1039,H6-208,18/12/25,07g00,2,40,117,18/12/2025_07g00_2,62
SP1039,H6-210,18/12/25,07g00,2,39,80,18/12/2025_07g00_2,42
SP1039,H6-211,18/12/25,07g00,2,40,126,18/12/2025_07g00_2,66
SP1039,H6-212,18/12/25,07g00,2,40,80,18/12/2025_07g00_2,42
SP1039,H6-213,18/12/25,07g00,2,40,80,18/12/2025_07g00_2,42
SP1039,H6-214,18/12/25,07g00,2,40,80,18/12/2025_07g00_2,42
SP1039,H6-305,18/12/25,07g00,2,40,129,18/12/2025_07g00_2,68
SP1039,H6-306,18/12/25,07g00,2,40,80,18/12/2025_07g00_2,42
SP1039,H6-308,18/12/25,07g00,2,40,144,18/12/2025_07g00_2,76
SP1039,H6-310,18/12/25,07g00,2,39,80,18/12/2025_07g00_2,42
SP1039,H6-311,18/12/25,07g00,2,40,135,18/12/2025_07g00_2,71
SP1039,H6-312,18/12/25,07g00,2,39,80,18/12/2025_07g00_2,42
SP1039,H6-313,18/12/25,07g00,2,39,80,18/12/2025_07g00_2,42
SP1039,H6-405,18/12/25,07g00,2,40,120,18/12/2025_07g00_2,63
SP1039,H6-411,18/12/25,07g00,2,38,80,18/12/2025_07g00_2,42
SP1039,H6-412,18/12/25,07g00,2,40,123,18/12/2025_07g00_2,65
SP1039,H6-413,18/12/25,07g00,2,36,80,18/12/2025_07g00_2,42
SP1039,H6-504,18/12/25,07g00,2,40,106,18/12/2025_07g00_2,56
SP1039,H6-506,18/12/25,07g00,2,39,105,18/12/2025_07g00_2,55
SP1039,H6-510,18/12/25,07g00,2,39,102,18/12/2025_07g00_2,54
SP1039,H6-512,18/12/25,07g00,2,40,105,18/12/2025_07g00_2,55
SP1039,H6-514,18/12/25,07g00,2,40,108,18/12/2025_07g00_2,57
SP1039,H6-516,18/12/25,07g00,2,40,114,18/12/2025_07g00_2,60
SP1039,H6-802,18/12/25,07g00,2,48,120,18/12/2025_07g00_2,63
SP1039,H6-810,18/12/25,07g00,2,40,120,18/12/2025_07g00_2,63
SP1039,H6-811,18/12/25,07g00,2,40,150,18/12/2025_07g00_2,79
IM1033,H6-205,18/12/25,09g30,2,45,117,18/12/2025_09g30_2,62
IM1033,H6-206,18/12/25,09g30,2,40,80,18/12/2025_09g30_2,42
IM1033,H6-208,18/12/25,09g30,2,44,117,18/12/2025_09g30_2,62
IM1033,H6-210,18/12/25,09g30,2,40,80,18/12/2025_09g30_2,42
PH1005,H6-109,18/12/25,09g30,2,40,80,18/12/2025_09g30_2,42
PH1005,H6-110,18/12/25,09g30,2,36,80,18/12/2025_09g30_2,42
PH1005,H6-112,18/12/25,09g30,2,19,80,18/12/2025_09g30_2,42
AS2059,H2-302,18/12/25,13g00,2,41,117,18/12/2025_13g00_2,62
CI1003,H6-603,18/12/25,13g00,2,35,100,18/12/2025_13g00_2,50
CI1003,H6-604,18/12/25,13g00,2,35,100,18/12/2025_13g00_2,50
CI1003,H6-707,18/12/25,13g00,2,35,100,18/12/2025_13g00_2,50
CI1007,H6-308,18/12/25,13g00,2,41,144,18/12/2025_13g00_2,76
CI1007,H6-411,18/12/25,13g00,2,34,80,18/12/2025_13g00_2,42
CI1007,H6-412,18/12/25,13g00,2,40,123,18/12/2025_13g00_2,65
CI1007,H6-413,18/12/25,13g00,2,22,80,18/12/2025_13g00_2,42
CI1007,H6-504,18/12/25,13g00,2,40,106,18/12/2025_13g00_2,56
CI1007,H6-506,18/12/25,13g00,2,40,105,18/12/2025_13g00_2,55
CI1007,H6-510,18/12/25,13g00,2,34,102,18/12/2025_13g00_2,54
CI1007,H6-512,18/12/25,13g00,2,34,105,18/12/2025_13g00_2,55
CI1007,H6-514,18/12/25,13g00,2,40,108,18/12/2025_13g00_2,57
CI1007,H6-516,18/12/25,13g00,2,40,114,18/12/2025_13g00_2,60
CI1007,H6-802,18/12/25,13g00,2,41,120,18/12/2025_13g00_2,63
CI1007,H6-810,18/12/25,13g00,2,40,120,18/12/2025_13g00_2,63
CO2007,H3-201,18/12/25,13g00,2,40,142,18/12/2025_13g00_2,75
CO2007,H3-303,18/12/25,13g00,2,40,88,18/12/2025_13g00_2,46
CO2007,H3-304,18/12/25,13g00,2,39,88,18/12/2025_13g00_2,46
CO2007,H3-306,18/12/25,13g00,2,40,142,18/12/2025_13g00_2,75
CO2007,H3-401,18/12/25,13g00,2,40,142,18/12/2025_13g00_2,75
CO2007,H3-403,18/12/25,13g00,2,40,88,18/12/2025_13g00_2,46
CO2007,H3-404,18/12/25,13g00,2,39,88,18/12/2025_13g00_2,46
CO2007,H3-406,18/12/25,13g00,2,40,142,18/12/2025_13g00_2,75
CO2007,H3-501,18/12/25,13g00,2,40,142,18/12/2025_13g00_2,75
CO2007,H3-504,18/12/25,13g00,2,39,88,18/12/2025_13g00_2,46
CO3137,H2-305,18/12/25,13g00,2,27,63,18/12/2025_13g00_2,33
CH3327,H2-402,18/12/25,13g00,2,12,63,18/12/2025_13g00_2,33
EE2033,H6-109,18/12/25,13g00,2,40,80,18/12/2025_13g00_2,42
EE2033,H6-110,18/12/25,13g00,2,40,80,18/12/2025_13g00_2,42
EE2033,H6-112,18/12/25,13g00,2,40,80,18/12/2025_13g00_2,42
EE2033,H6-113,18/12/25,13g00,2,40,129,18/12/2025_13g00_2,68
EE2033,H6-201,18/12/25,13g00,2,40,120,18/12/2025_13g00_2,63
EE2033,H6-205,18/12/25,13g00,2,40,117,18/12/2025_13g00_2,62
EE2033,H6-206,18/12/25,13g00,2,40,80,18/12/2025_13g00_2,42
EE2033,H6-208,18/12/25,13g00,2,40,117,18/12/2025_13g00_2,62
EE2033,H6-210,18/12/25,13g00,2,40,80,18/12/2025_13g00_2,42
EE2033,H6-211,18/12/25,13g00,2,40,126,18/12/2025_13g00_2,66
EE2033,H6-212,18/12/25,13g00,2,40,80,18/12/2025_13g00_2,42
EE2033,H6-213,18/12/25,13g00,2,40,80,18/12/2025_13g00_2,42
EE2033,H6-214,18/12/25,13g00,2,40,80,18/12/2025_13g00_2,42
EE2033,H6-305,18/12/25,13g00,2,40,129,18/12/2025_13g00_2,68
EE2033,H6-306,18/12/25,13g00,2,40,80,18/12/2025_13g00_2,42
EE2033,H6-310,18/12/25,13g00,2,33,80,18/12/2025_13g00_2,42
EE2033,H6-311,18/12/25,13g00,2,40,135,18/12/2025_13g00_2,71
EE2033,H6-312,18/12/25,13g00,2,31,80,18/12/2025_13g00_2,42
EE2033,H6-313,18/12/25,13g00,2,27,80,18/12/2025_13g00_2,42
ME3009,H6-414,18/12/25,13g00,2,40,80,18/12/2025_13g00_2,42
ME3009,H6-415,18/12/25,13g00,2,40,80,18/12/2025_13g00_2,42
ME4021,H2-202,18/12/25,13g00,2,39,117,18/12/2025_13g00_2,62
ME4021,H2-205,18/12/25,13g00,2,33,117,18/12/2025_13g00_2,62
ME4021,H2-206,18/12/25,13g00,2,45,156,18/12/2025_13g00_2,82
ME4021,H2-207,18/12/25,13g00,2,40,135,18/12/2025_13g00_2,71
TR1003,H2-304,18/12/25,13g00,2,40,93,18/12/2025_13g00_2,49
TR1003,H2-306,18/12/25,13g00,2,55,156,18/12/2025_13g00_2,82
TR1003,H2-307,18/12/25,13g00,2,40,117,18/12/2025_13g00_2,62
CI1003,H6-603,18/12/25,15g30,2,35,100,18/12/2025_15g30_2,50
CI1003,H6-604,18/12/25,15g30,2,33,100,18/12/2025_15g30_2,50
CO3065,H6-110,18/12/25,15g30,2,39,80,18/12/2025_15g30_2,42
CO3065,H6-112,18/12/25,15g30,2,40,80,18/12/2025_15g30_2,42
CO3065,H6-113,18/12/25,15g30,2,40,129,18/12/2025_15g30_2,68
AS2039,H6-514,19/12/25,07g00,2,42,108,19/12/2025_07g00_2,57
AS3169,H6-516,19/12/25,07g00,2,51,114,19/12/2025_07g00_2,60
CI3251,H1-104,19/12/25,07g00,2,22,138,19/12/2025_07g00_2,73
CI3269,H6-308,19/12/25,07g00,2,40,144,19/12/2025_07g00_2,76
CI3269,H6-313,19/12/25,07g00,2,40,80,19/12/2025_07g00_2,42
CH4113,H1-102,19/12/25,07g00,2,29,93,19/12/2025_07g00_2,49
EE3015,H6-109,19/12/25,07g00,2,36,80,19/12/2025_07g00_2,42
EE3015,H6-110,19/12/25,07g00,2,35,80,19/12/2025_07g00_2,42
EE3015,H6-112,19/12/25,07g00,2,26,80,19/12/2025_07g00_2,42
EE3015,H6-113,19/12/25,07g00,2,40,129,19/12/2025_07g00_2,68
EE3015,H6-205,19/12/25,07g00,2,40,117,19/12/2025_07g00_2,62
EE3015,H6-206,19/12/25,07g00,2,38,80,19/12/2025_07g00_2,42
EE3015,H6-208,19/12/25,07g00,2,40,117,19/12/2025_07g00_2,62
EE3015,H6-210,19/12/25,07g00,2,40,80,19/12/2025_07g00_2,42
EE3057,H6-504,19/12/25,07g00,2,40,106,19/12/2025_07g00_2,56
EE3057,H6-506,19/12/25,07g00,2,20,105,19/12/2025_07g00_2,55
EE3205,H6-311,19/12/25,07g00,2,48,135,19/12/2025_07g00_2,71
EE3205,H6-312,19/12/25,07g00,2,42,80,19/12/2025_07g00_2,42
EN3023,H1-101,19/12/25,07g00,2,30,138,19/12/2025_07g00_2,73
GE2059,H6-810,19/12/25,07g00,2,32,120,19/12/2025_07g00_2,63
GE3105,H6-510,19/12/25,07g00,2,20,102,19/12/2025_07g00_2,54
GE3105,H6-512,19/12/25,07g00,2,40,105,19/12/2025_07g00_2,55
IM3063,H6-211,19/12/25,07g00,2,40,126,19/12/2025_07g00_2,66
IM3063,H6-212,19/12/25,07g00,2,40,80,19/12/2025_07g00_2,42
IM3063,H6-213,19/12/25,07g00,2,34,80,19/12/2025_07g00_2,42
IM3063,H6-214,19/12/25,07g00,2,30,80,19/12/2025_07g00_2,42
IM3063,H6-305,19/12/25,07g00,2,40,129,19/12/2025_07g00_2,68
IM3063,H6-306,19/12/25,07g00,2,40,80,19/12/2025_07g00_2,42
IU3061,H6-802,19/12/25,07g00,2,35,120,19/12/2025_07g00_2,63
MA3103,H1-310,19/12/25,07g00,2,18,66,19/12/2025_07g00_2,35
MA4069,H6-405,19/12/25,07g00,2,41,120,19/12/2025_07g00_2,63
ME2141,H6-411,19/12/25,07g00,2,40,80,19/12/2025_07g00_2,42
ME2141,H6-412,19/12/25,07g00,2,40,123,19/12/2025_07g00_2,65
ME2141,H6-413,19/12/25,07g00,2,39,80,19/12/2025_07g00_2,42
ME2141,H6-414,19/12/25,07g00,2,36,80,19/12/2025_07g00_2,42
ME2141,H6-415,19/12/25,07g00,2,23,80,19/12/2025_07g00_2,42
ME2161,H6-201,19/12/25,07g00,2,53,120,19/12/2025_07g00_2,63
TR4001,H1-103,19/12/25,07g00,2,24,90,19/12/2025_07g00_2,47
EE3099,H1-104,19/12/25,09g30,2,48,138,19/12/2025_09g30_2,73
SP1031,H1-106,19/12/25,09g30,2,35,66,19/12/2025_09g30_2,35
SP1031,H2-202,19/12/25,09g30,2,40,117,19/12/2025_09g30_2,62
SP1031,H2-205,19/12/25,09g30,2,40,117,19/12/2025_09g30_2,62
SP1031,H2-207,19/12/25,09g30,2,40,135,19/12/2025_09g30_2,71
SP1031,H2-302,19/12/25,09g30,2,40,117,19/12/2025_09g30_2,62
SP1031,H2-304,19/12/25,09g30,2,40,93,19/12/2025_09g30_2,49
SP1031,H2-305,19/12/25,09g30,2,34,63,19/12/2025_09g30_2,33
SP1031,H2-307,19/12/25,09g30,2,40,117,19/12/2025_09g30_2,62
SP1031,H2-402,19/12/25,09g30,2,33,63,19/12/2025_09g30_2,33
SP1031,H2-403,19/12/25,09g30,2,40,93,19/12/2025_09g30_2,49
SP1031,H2-404,19/12/25,09g30,2,40,93,19/12/2025_09g30_2,49
SP1031,H2-405,19/12/25,09g30,2,27,63,19/12/2025_09g30_2,33
SP1031,H2-406,19/12/25,09g30,2,40,156,19/12/2025_09g30_2,82
SP1031,H2-407,19/12/25,09g30,2,40,84,19/12/2025_09g30_2,44
SP1031,H6-109,19/12/25,09g30,2,40,80,19/12/2025_09g30_2,42
SP1031,H6-110,19/12/25,09g30,2,40,80,19/12/2025_09g30_2,42
SP1031,H6-112,19/12/25,09g30,2,40,80,19/12/2025_09g30_2,42
SP1031,H6-113,19/12/25,09g30,2,40,129,19/12/2025_09g30_2,68
SP1031,H6-205,19/12/25,09g30,2,40,117,19/12/2025_09g30_2,62
SP1031,H6-206,19/12/25,09g30,2,40,80,19/12/2025_09g30_2,42
SP1031,H6-208,19/12/25,09g30,2,40,117,19/12/2025_09g30_2,62
SP1031,H6-210,19/12/25,09g30,2,40,80,19/12/2025_09g30_2,42
SP1031,H6-211,19/12/25,09g30,2,40,126,19/12/2025_09g30_2,66
SP1031,H6-213,19/12/25,09g30,2,40,80,19/12/2025_09g30_2,42
SP1031,H6-214,19/12/25,09g30,2,40,80,19/12/2025_09g30_2,42
SP1031,H6-305,19/12/25,09g30,2,40,129,19/12/2025_09g30_2,68
SP1031,H6-306,19/12/25,09g30,2,40,80,19/12/2025_09g30_2,42
SP1031,H6-308,19/12/25,09g30,2,40,144,19/12/2025_09g30_2,76
SP1031,H6-310,19/12/25,09g30,2,40,80,19/12/2025_09g30_2,42
SP1031,H6-311,19/12/25,09g30,2,40,135,19/12/2025_09g30_2,71
SP1031,H6-312,19/12/25,09g30,2,40,80,19/12/2025_09g30_2,42
SP1031,H6-313,19/12/25,09g30,2,40,80,19/12/2025_09g30_2,42
SP1031,H6-405,19/12/25,09g30,2,40,120,19/12/2025_09g30_2,63
SP1031,H6-411,19/12/25,09g30,2,40,80,19/12/2025_09g30_2,42
SP1031,H6-412,19/12/25,09g30,2,40,123,19/12/2025_09g30_2,65
SP1031,H6-413,19/12/25,09g30,2,39,80,19/12/2025_09g30_2,42
SP1031,H6-414,19/12/25,09g30,2,39,80,19/12/2025_09g30_2,42
SP1031,H6-415,19/12/25,09g30,2,39,80,19/12/2025_09g30_2,42
SP1031,H6-504,19/12/25,09g30,2,40,106,19/12/2025_09g30_2,56
SP1031,H6-506,19/12/25,09g30,2,40,105,19/12/2025_09g30_2,55
SP1031,H6-510,19/12/25,09g30,2,40,102,19/12/2025_09g30_2,54
SP1031,H6-512,19/12/25,09g30,2,40,105,19/12/2025_09g30_2,55
SP1031,H6-514,19/12/25,09g30,2,40,108,19/12/2025_09g30_2,57
SP1031,H6-516,19/12/25,09g30,2,40,114,19/12/2025_09g30_2,60
SP1031,H6-802,19/12/25,09g30,2,39,120,19/12/2025_09g30_2,63
SP1031,H6-810,19/12/25,09g30,2,37,120,19/12/2025_09g30_2,63
TR3137,H1-101,19/12/25,09g30,2,49,138,19/12/2025_09g30_2,73
CI1033,H6-603,19/12/25,13g00,2,35,100,19/12/2025_13g00_2,50
CI1033,H6-604,19/12/25,13g00,2,35,100,19/12/2025_13g00_2,50
CI1033,H6-708,19/12/25,13g00,2,11,100,19/12/2025_13g00_2,50
CI2133,H1-104,19/12/25,13g00,2,41,138,19/12/2025_13g00_2,73
CI2133,H6-214,19/12/25,13g00,2,39,80,19/12/2025_13g00_2,42
CI2133,H6-504,19/12/25,13g00,2,41,106,19/12/2025_13g00_2,56
CI2133,H6-506,19/12/25,13g00,2,41,105,19/12/2025_13g00_2,55
CI2133,H6-510,19/12/25,13g00,2,39,102,19/12/2025_13g00_2,54
CI2133,H6-512,19/12/25,13g00,2,40,105,19/12/2025_13g00_2,55
CI2133,H6-516,19/12/25,13g00,2,44,114,19/12/2025_13g00_2,60
CO3053,H2-401,19/12/25,13g00,2,40,156,19/12/2025_13g00_2,82
CO3053,H2-402,19/12/25,13g00,2,18,63,19/12/2025_13g00_2,33
CO3053,H2-403,19/12/25,13g00,2,40,93,19/12/2025_13g00_2,49
CO3053,H2-404,19/12/25,13g00,2,40,93,19/12/2025_13g00_2,49
CO3053,H2-406,19/12/25,13g00,2,40,156,19/12/2025_13g00_2,82
CO3053,H2-407,19/12/25,13g00,2,38,84,19/12/2025_13g00_2,44
CH2051,H2-205,19/12/25,13g00,2,37,117,19/12/2025_13g00_2,62
CH2051,H2-207,19/12/25,13g00,2,40,135,19/12/2025_13g00_2,71
CH2051,H2-302,19/12/25,13g00,2,40,117,19/12/2025_13g00_2,62
CH2051,H2-304,19/12/25,13g00,2,40,93,19/12/2025_13g00_2,49
CH2051,H2-305,19/12/25,13g00,2,30,63,19/12/2025_13g00_2,33
CH2051,H2-307,19/12/25,13g00,2,40,117,19/12/2025_13g00_2,62
EE2021,H6-109,19/12/25,13g00,2,40,80,19/12/2025_13g00_2,42
EE2021,H6-110,19/12/25,13g00,2,32,80,19/12/2025_13g00_2,42
EE2021,H6-112,19/12/25,13g00,2,32,80,19/12/2025_13g00_2,42
EE2021,H6-113,19/12/25,13g00,2,40,129,19/12/2025_13g00_2,68
EE2021,H6-201,19/12/25,13g00,2,40,120,19/12/2025_13g00_2,63
EE2021,H6-205,19/12/25,13g00,2,40,117,19/12/2025_13g00_2,62
EE2021,H6-206,19/12/25,13g00,2,31,80,19/12/2025_13g00_2,42
EE2021,H6-208,19/12/25,13g00,2,40,117,19/12/2025_13g00_2,62
EE2021,H6-210,19/12/25,13g00,2,31,80,19/12/2025_13g00_2,42
EE2021,H6-211,19/12/25,13g00,2,40,126,19/12/2025_13g00_2,66
EE2021,H6-212,19/12/25,13g00,2,31,80,19/12/2025_13g00_2,42
EE2021,H6-213,19/12/25,13g00,2,20,80,19/12/2025_13g00_2,42
EE3041,H1-101,19/12/25,13g00,2,40,138,19/12/2025_13g00_2,73
EE3041,H1-103,19/12/25,13g00,2,18,90,19/12/2025_13g00_2,47
IM2017,H2-202,19/12/25,13g00,2,40,117,19/12/2025_13g00_2,62
IM2017,H6-802,19/12/25,13g00,2,40,120,19/12/2025_13g00_2,63
IM2017,H6-810,19/12/25,13g00,2,38,120,19/12/2025_13g00_2,63
IM2017,H6-811,19/12/25,13g00,2,40,150,19/12/2025_13g00_2,79
ME2009,H6-306,19/12/25,13g00,2,40,80,19/12/2025_13g00_2,42
ME2009,H6-308,19/12/25,13g00,2,40,144,19/12/2025_13g00_2,76
ME2009,H6-310,19/12/25,13g00,2,40,80,19/12/2025_13g00_2,42
ME2009,H6-312,19/12/25,13g00,2,39,80,19/12/2025_13g00_2,42
ME2009,H6-313,19/12/25,13g00,2,35,80,19/12/2025_13g00_2,42
ME2009,H6-405,19/12/25,13g00,2,40,120,19/12/2025_13g00_2,63
ME2009,H6-412,19/12/25,13g00,2,40,123,19/12/2025_13g00_2,65
ME2009,H6-413,19/12/25,13g00,2,32,80,19/12/2025_13g00_2,42
ME2009,H6-414,19/12/25,13g00,2,28,80,19/12/2025_13g00_2,42
ME2009,H6-415,19/12/25,13g00,2,25,80,19/12/2025_13g00_2,42
TR3145,H3-301,19/12/25,13g00,2,41,142,19/12/2025_13g00_2,75
TR3145,H3-303,19/12/25,13g00,2,40,88,19/12/2025_13g00_2,46
TR3145,H3-304,19/12/25,13g00,2,38,88,19/12/2025_13g00_2,46
TR3145,H3-305,19/12/25,13g00,2,19,68,19/12/2025_13g00_2,36
TR3145,H3-306,19/12/25,13g00,2,45,142,19/12/2025_13g00_2,75
CO3015,H6-109,19/12/25,15g30,2,40,80,19/12/2025_15g30_2,42
CO3015,H6-110,19/12/25,15g30,2,40,80,19/12/2025_15g30_2,42
CO3015,H6-112,19/12/25,15g30,2,37,80,19/12/2025_15g30_2,42
CO3015,H6-113,19/12/25,15g30,2,40,129,19/12/2025_15g30_2,68
LA1041,H6-113,20/12/25,07g00,2,28,129,20/12/2025_07g00_2,68
LA1057,H6-112,20/12/25,07g00,2,38,80,20/12/2025_07g00_2,42
LA1043,H6-112,20/12/25,09g30,2,25,80,20/12/2025_09g30_2,42
LA1043,H6-113,20/12/25,09g30,2,25,129,20/12/2025_09g30_2,68
CI2139,H3-301,22/12/25,07g00,2,45,142,22/12/2025_07g00_2,75
CI2139,H3-303,22/12/25,07g00,2,40,88,22/12/2025_07g00_2,46
CI2139,H3-304,22/12/25,07g00,2,40,88,22/12/2025_07g00_2,46
CI2139,H3-306,22/12/25,07g00,2,48,142,22/12/2025_07g00_2,75
CI2139,H3-401,22/12/25,07g00,2,46,142,22/12/2025_07g00_2,75
CI2139,H3-403,22/12/25,07g00,2,40,88,22/12/2025_07g00_2,46
IM3021,H3-501,22/12/25,07g00,2,47,142,22/12/2025_07g00_2,75
IM3021,H3-502,22/12/25,07g00,2,20,68,22/12/2025_07g00_2,36
IM3021,H3-503,22/12/25,07g00,2,40,88,22/12/2025_07g00_2,46
IM3021,H3-504,22/12/25,07g00,2,38,88,22/12/2025_07g00_2,46
PH1003,H2-201,22/12/25,07g00,2,40,156,22/12/2025_07g00_2,82
PH1003,H2-202,22/12/25,07g00,2,40,117,22/12/2025_07g00_2,62
PH1003,H2-205,22/12/25,07g00,2,40,117,22/12/2025_07g00_2,62
PH1003,H2-206,22/12/25,07g00,2,40,156,22/12/2025_07g00_2,82
PH1003,H2-207,22/12/25,07g00,2,40,135,22/12/2025_07g00_2,71
PH1003,H2-301,22/12/25,07g00,2,40,156,22/12/2025_07g00_2,82
PH1003,H2-302,22/12/25,07g00,2,40,117,22/12/2025_07g00_2,62
PH1003,H2-304,22/12/25,07g00,2,40,93,22/12/2025_07g00_2,49
PH1003,H2-306,22/12/25,07g00,2,40,156,22/12/2025_07g00_2,82
PH1003,H2-307,22/12/25,07g00,2,40,117,22/12/2025_07g00_2,62
PH1003,H2-401,22/12/25,07g00,2,40,156,22/12/2025_07g00_2,82
PH1003,H2-403,22/12/25,07g00,2,40,93,22/12/2025_07g00_2,49
PH1003,H2-404,22/12/25,07g00,2,40,93,22/12/2025_07g00_2,49
PH1003,H2-406,22/12/25,07g00,2,40,156,22/12/2025_07g00_2,82
PH1003,H2-407,22/12/25,07g00,2,40,84,22/12/2025_07g00_2,44
PH1003,H6-109,22/12/25,07g00,2,40,80,22/12/2025_07g00_2,42
PH1003,H6-110,22/12/25,07g00,2,40,80,22/12/2025_07g00_2,42
PH1003,H6-112,22/12/25,07g00,2,40,80,22/12/2025_07g00_2,42
PH1003,H6-113,22/12/25,07g00,2,40,129,22/12/2025_07g00_2,68
PH1003,H6-201,22/12/25,07g00,2,42,120,22/12/2025_07g00_2,63
PH1003,H6-205,22/12/25,07g00,2,40,117,22/12/2025_07g00_2,62
PH1003,H6-206,22/12/25,07g00,2,40,80,22/12/2025_07g00_2,42
PH1003,H6-208,22/12/25,07g00,2,40,117,22/12/2025_07g00_2,62
PH1003,H6-210,22/12/25,07g00,2,40,80,22/12/2025_07g00_2,42
PH1003,H6-211,22/12/25,07g00,2,40,126,22/12/2025_07g00_2,66
PH1003,H6-212,22/12/25,07g00,2,40,80,22/12/2025_07g00_2,42
PH1003,H6-213,22/12/25,07g00,2,39,80,22/12/2025_07g00_2,42
PH1003,H6-214,22/12/25,07g00,2,40,80,22/12/2025_07g00_2,42
PH1003,H6-305,22/12/25,07g00,2,40,129,22/12/2025_07g00_2,68
PH1003,H6-306,22/12/25,07g00,2,40,80,22/12/2025_07g00_2,42
PH1003,H6-308,22/12/25,07g00,2,40,144,22/12/2025_07g00_2,76
PH1003,H6-310,22/12/25,07g00,2,39,80,22/12/2025_07g00_2,42
PH1003,H6-311,22/12/25,07g00,2,42,135,22/12/2025_07g00_2,71
PH1003,H6-312,22/12/25,07g00,2,39,80,22/12/2025_07g00_2,42
PH1003,H6-313,22/12/25,07g00,2,37,80,22/12/2025_07g00_2,42
PH1003,H6-405,22/12/25,07g00,2,40,120,22/12/2025_07g00_2,63
PH1003,H6-411,22/12/25,07g00,2,37,80,22/12/2025_07g00_2,42
PH1003,H6-412,22/12/25,07g00,2,44,123,22/12/2025_07g00_2,65
PH1003,H6-413,22/12/25,07g00,2,35,80,22/12/2025_07g00_2,42
PH1003,H6-414,22/12/25,07g00,2,32,80,22/12/2025_07g00_2,42
PH1003,H6-504,22/12/25,07g00,2,40,106,22/12/2025_07g00_2,56
PH1003,H6-506,22/12/25,07g00,2,40,105,22/12/2025_07g00_2,55
PH1003,H6-510,22/12/25,07g00,2,40,102,22/12/2025_07g00_2,54
PH1003,H6-512,22/12/25,07g00,2,40,105,22/12/2025_07g00_2,55
PH1003,H6-514,22/12/25,07g00,2,40,108,22/12/2025_07g00_2,57
PH1003,H6-516,22/12/25,07g00,2,40,114,22/12/2025_07g00_2,60
