KEY,DATE,TIME,CAMPUS,TARGET ROOM,EXAM CAPACITY,TOTAL STUDENTS,COURSES MERGED
19/12/2025_09g30_1,,09g30,CS1,B4-501,42,30,SP1031(30)
19/12/2025_09g30_1,,09g30,CS1,B4-502,42,30,SP1031(30)
19/12/2025_09g30_1,,09g30,CS1,B4-504,32,30,SP1031(30)
19/12/2025_09g30_1,,09g30,CS1,B6-302,32,30,SP1031(30)
19/12/2025_09g30_1,,09g30,CS1,B6-303,32,30,SP1031(30)
19/12/2025_09g30_1,,09g30,CS1,B6-304,32,30,SP1031(30)
19/12/2025_09g30_1,,09g30,CS1,B6-305,32,30,SP1031(30)
19/12/2025_09g30_1,,09g30,CS1,B6-306,42,30,SP1031(30)
19/12/2025_09g30_1,,09g30,CS1,B8-301,35,30,SP1031(30)
19/12/2025_09g30_1,,09g30,CS1,B8-303,33,30,SP1031(30)
19/12/2025_09g30_1,,09g30,CS1,B8-304,33,30,SP1031(30)
19/12/2025_09g30_1,,09g30,CS1,C6-401,42,30,SP1031(30)
19/12/2025_09g30_1,,09g30,CS1,C6-402,42,30,SP1031(30)
19/12/2025_09g30_1,,09g30,CS1,B1-302,30,29,SP1031(29)
19/12/2025_09g30_1,,09g30,CS1,B1-303,30,29,SP1031(29)
19/12/2025_09g30_2,,09g30,CS2,H6-GD,250,137,"TR3137(49), EE3099(48), SP1031(40)"
19/12/2025_09g30_2,,09g30,CS2,H2-205,62,40,SP1031(40)
19/12/2025_09g30_2,,09g30,CS2,H2-207,71,40,SP1031(40)
19/12/2025_09g30_2,,09g30,CS2,H2-302,62,40,SP1031(40)
19/12/2025_09g30_2,,09g30,CS2,H2-304,49,40,SP1031(40)
19/12/2025_09g30_2,,09g30,CS2,H2-307,62,40,SP1031(40)
19/12/2025_09g30_2,,09g30,CS2,H2-403,49,40,SP1031(40)
19/12/2025_09g30_2,,09g30,CS2,H2-404,49,40,SP1031(40)
19/12/2025_09g30_2,,09g30,CS2,H2-406,82,40,SP1031(40)
19/12/2025_09g30_2,,09g30,CS2,H2-407,44,40,SP1031(40)
19/12/2025_09g30_2,,09g30,CS2,H6-109,42,40,SP1031(40)
19/12/2025_09g30_2,,09g30,CS2,H6-110,42,40,SP1031(40)
19/12/2025_09g30_2,,09g30,CS2,H6-112,42,40,SP1031(40)
19/12/2025_09g30_2,,09g30,CS2,H6-113,68,40,SP1031(40)
19/12/2025_09g30_2,,09g30,CS2,H6-205,62,40,SP1031(40)
19/12/2025_09g30_2,,09g30,CS2,H6-206,42,40,SP1031(40)
19/12/2025_09g30_2,,09g30,CS2,H6-208,62,40,SP1031(40)
19/12/2025_09g30_2,,09g30,CS2,H6-210,42,40,SP1031(40)
19/12/2025_09g30_2,,09g30,CS2,H6-211,66,40,SP1031(40)
19/12/2025_09g30_2,,09g30,CS2,H6-213,42,40,SP1031(40)
19/12/2025_09g30_2,,09g30,CS2,H6-214,42,40,SP1031(40)
19/12/2025_09g30_2,,09g30,CS2,H6-305,68,40,SP1031(40)
19/12/2025_09g30_2,,09g30,CS2,H6-306,42,40,SP1031(40)
19/12/2025_09g30_2,,09g30,CS2,H6-308,76,40,SP1031(40)
19/12/2025_09g30_2,,09g30,CS2,H6-310,42,40,SP1031(40)
19/12/2025_09g30_2,,09g30,CS2,H6-311,71,40,SP1031(40)
19/12/2025_09g30_2,,09g30,CS2,H6-312,42,40,SP1031(40)
19/12/2025_09g30_2,,09g30,CS2,H6-313,42,40,SP1031(40)
19/12/2025_09g30_2,,09g30,CS2,H6-405,63,40,SP1031(40)
19/12/2025_09g30_2,,09g30,CS2,H6-411,42,40,SP1031(40)
19/12/2025_09g30_2,,09g30,CS2,H6-412,65,40,SP1031(40)
19/12/2025_09g30_2,,09g30,CS2,H6-504,56,40,SP1031(40)
19/12/2025_09g30_2,,09g30,CS2,H6-506,55,40,SP1031(40)
19/12/2025_09g30_2,,09g30,CS2,H6-510,54,40,SP1031(40)
19/12/2025_09g30_2,,09g30,CS2,H6-512,55,40,SP1031(40)
19/12/2025_09g30_2,,09g30,CS2,H6-514,57,40,SP1031(40)
19/12/2025_09g30_2,,09g30,CS2,H6-516,60,40,SP1031(40)
19/12/2025_09g30_2,,09g30,CS2,H6-413,42,39,SP1031(39)
19/12/2025_09g30_2,,09g30,CS2,H6-414,42,39,SP1031(39)
19/12/2025_09g30_2,,09g30,CS2,H6-415,42,39,SP1031(39)
19/12/2025_09g30_2,,09g30,CS2,H6-802,63,39,SP1031(39)
19/12/2025_09g30_2,,09g30,CS2,H6-810,63,37,SP1031(37)
19/12/2025_09g30_2,,09g30,CS2,H1-106,35,35,SP1031(35)
19/12/2025_09g30_2,,09g30,CS2,H2-305,33,34,SP1031(34)
19/12/2025_09g30_2,,09g30,CS2,H2-402,33,33,SP1031(33)
19/12/2025_09g30_2,,09g30,CS2,H2-405,33,27,SP1031(27)
19/12/2025_13g00_1,,13g00,CS1,B5-GD,130,127,"CO3053(46), IM2017(43), EE2021(38)"
19/12/2025_13g00_1,,13g00,CS1,B1-311,42,40,IM2017(40)
19/12/2025_13g00_1,,13g00,CS1,B4-306,42,35,CH2051(35)
19/12/2025_13g00_1,,13g00,CS1,B4-406,57,57,"ME2009(34), CI2133(23)"
19/12/2025_13g00_1,,13g00,CS1,B4-305,42,41,"CH2051(32), CI2133(9)"
19/12/2025_13g00_1,,13g00,CS1,B4-501,42,32,ME2009(32)
19/12/2025_13g00_1,,13g00,CS1,B6-305,32,31,EE2021(31)
19/12/2025_13g00_1,,13g00,CS1,B1-208,44,43,"TR3145(31), CO3053(12)"
19/12/2025_13g00_1,,13g00,CS1,B4-302,32,30,CH2051(30)
19/12/2025_13g00_1,,13g00,CS1,B4-303,32,30,CH2051(30)
19/12/2025_13g00_1,,13g00,CS1,B6-303,32,30,EE2021(30)
19/12/2025_13g00_1,,13g00,CS1,B6-304,32,30,EE2021(30)
19/12/2025_13g00_1,,13g00,CS1,B1-309,30,30,IM2017(30)
19/12/2025_13g00_1,,13g00,CS1,B4-405,32,30,ME2009(30)
19/12/2025_13g00_1,,13g00,CS1,B4-504,32,30,ME2009(30)
19/12/2025_13g00_1,,13g00,CS1,B4-301,32,29,CH2051(29)
19/12/2025_13g00_1,,13g00,CS1,B4-402,32,29,ME2009(29)
19/12/2025_13g00_1,,13g00,CS1,B4-403,32,26,CH2051(26)
19/12/2025_13g00_1,,13g00,CS1,B4-401,32,26,ME2009(26)
19/12/2025_13g00_1,,13g00,CS1,B6-302,32,22,EE2021(22)
19/12/2025_13g00_1,,13g00,CS1,C6-102,50,18,CI1033(18)
19/12/2025_13g00_2,,13g00,CS2,H6-GD,250,249,"TR3145(45), CI2133(44), CO3053(40), CH2051(40), EE2021(40), EE3041(40)"
19/12/2025_13g00_2,,13g00,CS2,H1-104,73,73,"CI2133(41), EE2021(32)"
19/12/2025_13g00_2,,13g00,CS2,H6-504,56,52,"CI2133(41), CI1033(11)"
19/12/2025_13g00_2,,13g00,CS2,H6-506,55,41,CI2133(41)
19/12/2025_13g00_2,,13g00,CS2,H3-301,75,73,"TR3145(41), EE2021(32)"
19/12/2025_13g00_2,,13g00,CS2,H6-512,55,40,CI2133(40)
19/12/2025_13g00_2,,13g00,CS2,H2-403,49,40,CO3053(40)
19/12/2025_13g00_2,,13g00,CS2,H2-404,49,40,CO3053(40)
19/12/2025_13g00_2,,13g00,CS2,H2-406,82,80,"CO3053(40), CH2051(40)"
19/12/2025_13g00_2,,13g00,CS2,H2-304,49,40,CH2051(40)
19/12/2025_13g00_2,,13g00,CS2,H2-307,62,60,"CH2051(40), EE2021(20)"
19/12/2025_13g00_2,,13g00,CS2,H6-113,68,68,"EE2021(40), ME2009(28)"
19/12/2025_13g00_2,,13g00,CS2,H6-201,63,59,"EE2021(40), TR3145(19)"
19/12/2025_13g00_2,,13g00,CS2,H6-205,62,58,"EE2021(40), CO3053(18)"
19/12/2025_13g00_2,,13g00,CS2,H6-208,62,58,"EE2021(40), EE3041(18)"
19/12/2025_13g00_2,,13g00,CS2,H6-211,66,65,"EE2021(40), ME2009(25)"
19/12/2025_13g00_2,,13g00,CS2,H2-202,62,40,IM2017(40)
19/12/2025_13g00_2,,13g00,CS2,H6-802,63,40,IM2017(40)
19/12/2025_13g00_2,,13g00,CS2,H6-811,79,79,"IM2017(40), CI2133(39)"
19/12/2025_13g00_2,,13g00,CS2,H6-306,42,40,ME2009(40)
19/12/2025_13g00_2,,13g00,CS2,H6-308,76,75,"ME2009(40), CI1033(35)"
19/12/2025_13g00_2,,13g00,CS2,H6-310,42,40,ME2009(40)
19/12/2025_13g00_2,,13g00,CS2,H6-405,63,40,ME2009(40)
19/12/2025_13g00_2,,13g00,CS2,H6-412,65,40,ME2009(40)
19/12/2025_13g00_2,,13g00,CS2,H3-303,46,40,TR3145(40)
19/12/2025_13g00_2,,13g00,CS2,H6-510,54,39,CI2133(39)
19/12/2025_13g00_2,,13g00,CS2,H6-312,42,39,ME2009(39)
19/12/2025_13g00_2,,13g00,CS2,H2-407,44,38,CO3053(38)
19/12/2025_13g00_2,,13g00,CS2,H6-810,63,38,IM2017(38)
19/12/2025_13g00_2,,13g00,CS2,H3-304,46,38,TR3145(38)
19/12/2025_13g00_2,,13g00,CS2,H2-205,62,37,CH2051(37)
19/12/2025_13g00_2,,13g00,CS2,H6-604,50,35,CI1033(35)
19/12/2025_13g00_2,,13g00,CS2,H6-313,42,35,ME2009(35)
19/12/2025_13g00_2,,13g00,CS2,H6-413,42,32,ME2009(32)
19/12/2025_13g00_2,,13g00,CS2,H6-206,42,31,EE2021(31)
19/12/2025_13g00_2,,13g00,CS2,H6-210,42,31,EE2021(31)
19/12/2025_13g00_2,,13g00,CS2,H6-212,42,31,EE2021(31)
19/12/2025_13g00_2,,13g00,CS2,H2-305,33,30,CH2051(30)
19/12/2025_15g30_1,,15g30,CS1,B5-GD,130,32,CO3015(32)
19/12/2025_15g30_1,,15g30,CS1,B4-402,32,30,CO3015(30)
19/12/2025_15g30_2,,15g30,CS2,H6-GD,250,40,CO3015(40)
19/12/2025_15g30_2,,15g30,CS2,H6-110,42,40,CO3015(40)
19/12/2025_15g30_2,,15g30,CS2,H6-113,68,40,CO3015(40)
19/12/2025_15g30_2,,15g30,CS2,H6-112,42,37,CO3015(37)
20/12/2025_07g00_2,,07g00,CS2,H6-GD,250,66,"LA1057(38), LA1041(28)"
20/12/2025_09g30_1,,09g30,CS1,B5-GD,130,19,LA1043(19)
20/12/2025_09g30_2,,09g30,CS2,H6-GD,250,25,LA1043(25)
20/12/2025_09g30_2,,09g30,CS2,H6-113,68,25,LA1043(25)
22/12/2025_07g00_1,,07g00,CS1,B5-GD,130,125,"PH1003(46), PH1011(38), IM3021(30), CI2139(11)"
22/12/2025_07g00_1,,07g00,CS1,B4-501,42,42,PH1003(42)
22/12/2025_07g00_1,,07g00,CS1,B4-502,42,41,PH1003(41)
22/12/2025_07g00_1,,07g00,CS1,B1-208,44,39,PH1003(39)
22/12/2025_07g00_1,,07g00,CS1,B1-306,44,39,PH1003(39)
22/12/2025_07g00_1,,07g00,CS1,B1-311,42,39,PH1003(39)
22/12/2025_07g00_1,,07g00,CS1,B4-305,42,39,PH1003(39)
22/12/2025_07g00_1,,07g00,CS1,B4-306,42,39,PH1003(39)
22/12/2025_07g00_1,,07g00,CS1,B4-505,63,39,PH1003(39)
22/12/2025_07g00_1,,07g00,CS1,B1-305,38,38,PH1003(38)
22/12/2025_07g00_1,,07g00,CS1,B1-212,38,37,PH1003(37)
22/12/2025_07g00_1,,07g00,CS1,B1-213,38,36,PH1003(36)
22/12/2025_07g00_1,,07g00,CS1,B6-306,42,35,PH1003(35)
22/12/2025_07g00_1,,07g00,CS1,C4-301,42,35,PH1003(35)
22/12/2025_07g00_1,,07g00,CS1,C4-502,42,35,PH1003(35)
22/12/2025_07g00_1,,07g00,CS1,C4-304,42,34,PH1003(34)
22/12/2025_07g00_1,,07g00,CS1,C4-402,42,34,PH1003(34)
22/12/2025_07g00_1,,07g00,CS1,C4-403,42,34,PH1003(34)
22/12/2025_07g00_1,,07g00,CS1,C5-303,42,32,PH1003(32)
22/12/2025_07g00_1,,07g00,CS1,C5-401,42,31,PH1003(31)
22/12/2025_07g00_1,,07g00,CS1,C5-403,42,31,PH1003(31)
22/12/2025_07g00_1,,07g00,CS1,B1-301,30,30,PH1003(30)
22/12/2025_07g00_1,,07g00,CS1,B1-302,30,30,PH1003(30)
22/12/2025_07g00_1,,07g00,CS1,B1-303,30,30,PH1003(30)
22/12/2025_07g00_1,,07g00,CS1,B1-308,38,30,PH1003(30)
22/12/2025_07g00_1,,07g00,CS1,B1-309,30,30,PH1003(30)
22/12/2025_07g00_1,,07g00,CS1,B1-313,30,30,PH1003(30)
22/12/2025_07g00_1,,07g00,CS1,B1-314,30,30,PH1003(30)
22/12/2025_07g00_1,,07g00,CS1,B1-315,30,30,PH1003(30)
22/12/2025_07g00_1,,07g00,CS1,B4-401,32,30,PH1003(30)
22/12/2025_07g00_1,,07g00,CS1,B4-402,32,30,PH1003(30)
22/12/2025_07g00_1,,07g00,CS1,B4-403,32,30,PH1003(30)
22/12/2025_07g00_1,,07g00,CS1,B4-405,32,30,PH1003(30)
22/12/2025_07g00_1,,07g00,CS1,B4-504,32,30,PH1003(30)
22/12/2025_07g00_1,,07g00,CS1,B6-302,32,30,PH1003(30)
22/12/2025_07g00_1,,07g00,CS1,B6-303,32,30,PH1003(30)
22/12/2025_07g00_1,,07g00,CS1,B6-304,32,30,PH1003(30)
22/12/2025_07g00_1,,07g00,CS1,B6-305,32,30,PH1003(30)
22/12/2025_07g00_1,,07g00,CS1,B8-301,35,30,PH1003(30)
22/12/2025_07g00_1,,07g00,CS1,B8-303,33,30,PH1003(30)
22/12/2025_07g00_1,,07g00,CS1,B8-304,33,30,PH1003(30)
22/12/2025_07g00_1,,07g00,CS1,C5-502,42,30,PH1003(30)
22/12/2025_07g00_1,,07g00,CS1,C5-503,42,30,PH1003(30)
22/12/2025_07g00_1,,07g00,CS1,B10-203,37,30,PH1011(30)
22/12/2025_07g00_1,,07g00,CS1,B9-201,32,30,PH1011(30)
22/12/2025_07g00_1,,07g00,CS1,C6-402,42,30,PH1011(30)
22/12/2025_07g00_1,,07g00,CS1,C6-403,42,30,PH1011(30)
22/12/2025_07g00_1,,07g00,CS1,B4-301,32,29,PH1003(29)
22/12/2025_07g00_1,,07g00,CS1,B4-302,32,29,PH1003(29)
22/12/2025_07g00_1,,07g00,CS1,B4-303,32,29,PH1003(29)
22/12/2025_07g00_1,,07g00,CS1,B9-202,28,27,PH1011(27)
22/12/2025_07g00_1,,07g00,CS1,B9-203,26,25,CI2139(25)
22/12/2025_07g00_2,,07g00,CS2,H6-GD,250,148,"PH1003(53), CI2139(48), IM3021(47)"
22/12/2025_07g00_2,,07g00,CS2,H6-810,63,49,PH1003(49)
22/12/2025_07g00_2,,07g00,CS2,H3-401,75,66,"CI2139(46), IM3021(20)"
22/12/2025_07g00_2,,07g00,CS2,H3-301,75,45,CI2139(45)
22/12/2025_07g00_2,,07g00,CS2,H6-802,63,45,PH1003(45)
22/12/2025_07g00_2,,07g00,CS2,H6-412,65,44,PH1003(44)
22/12/2025_07g00_2,,07g00,CS2,H6-201,63,42,PH1003(42)
22/12/2025_07g00_2,,07g00,CS2,H6-311,71,42,PH1003(42)
22/12/2025_07g00_2,,07g00,CS2,H3-303,46,40,CI2139(40)
22/12/2025_07g00_2,,07g00,CS2,H3-304,46,40,CI2139(40)
22/12/2025_07g00_2,,07g00,CS2,H3-403,46,40,CI2139(40)
22/12/2025_07g00_2,,07g00,CS2,H3-503,46,40,IM3021(40)
22/12/2025_07g00_2,,07g00,CS2,H2-201,82,78,"PH1003(40), IM3021(38)"
22/12/2025_07g00_2,,07g00,CS2,H2-202,62,40,PH1003(40)
22/12/2025_07g00_2,,07g00,CS2,H2-205,62,40,PH1003(40)
22/12/2025_07g00_2,,07g00,CS2,H2-206,82,40,PH1003(40)
22/12/2025_07g00_2,,07g00,CS2,H2-207,71,40,PH1003(40)
22/12/2025_07g00_2,,07g00,CS2,H2-301,82,40,PH1003(40)
22/12/2025_07g00_2,,07g00,CS2,H2-302,62,40,PH1003(40)
22/12/2025_07g00_2,,07g00,CS2,H2-304,49,40,PH1003(40)
22/12/2025_07g00_2,,07g00,CS2,H2-306,82,40,PH1003(40)
22/12/2025_07g00_2,,07g00,CS2,H2-307,62,40,PH1003(40)
22/12/2025_07g00_2,,07g00,CS2,H2-401,82,40,PH1003(40)
22/12/2025_07g00_2,,07g00,CS2,H2-403,49,40,PH1003(40)
22/12/2025_07g00_2,,07g00,CS2,H2-404,49,40,PH1003(40)
22/12/2025_07g00_2,,07g00,CS2,H2-406,82,40,PH1003(40)
22/12/2025_07g00_2,,07g00,CS2,H2-407,44,40,PH1003(40)
22/12/2025_07g00_2,,07g00,CS2,H6-109,42,40,PH1003(40)
22/12/2025_07g00_2,,07g00,CS2,H6-110,42,40,PH1003(40)
22/12/2025_07g00_2,,07g00,CS2,H6-112,42,40,PH1003(40)
22/12/2025_07g00_2,,07g00,CS2,H6-113,68,40,PH1003(40)
22/12/2025_07g00_2,,07g00,CS2,H6-205,62,40,PH1003(40)
22/12/2025_07g00_2,,07g00,CS2,H6-206,42,40,PH1003(40)
22/12/2025_07g00_2,,07g00,CS2,H6-208,62,40,PH1003(40)
22/12/2025_07g00_2,,07g00,CS2,H6-210,42,40,PH1003(40)
22/12/2025_07g00_2,,07g00,CS2,H6-211,66,40,PH1003(40)
22/12/2025_07g00_2,,07g00,CS2,H6-212,42,40,PH1003(40)
22/12/2025_07g00_2,,07g00,CS2,H6-214,42,40,PH1003(40)
22/12/2025_07g00_2,,07g00,CS2,H6-305,68,40,PH1003(40)
22/12/2025_07g00_2,,07g00,CS2,H6-306,42,40,PH1003(40)
22/12/2025_07g00_2,,07g00,CS2,H6-308,76,40,PH1003(40)
22/12/2025_07g00_2,,07g00,CS2,H6-405,63,40,PH1003(40)
22/12/2025_07g00_2,,07g00,CS2,H6-504,56,40,PH1003(40)
22/12/2025_07g00_2,,07g00,CS2,H6-506,55,40,PH1003(40)
22/12/2025_07g00_2,,07g00,CS2,H6-510,54,40,PH1003(40)
22/12/2025_07g00_2,,07g00,CS2,H6-512,55,40,PH1003(40)
22/12/2025_07g00_2,,07g00,CS2,H6-514,57,40,PH1003(40)
22/12/2025_07g00_2,,07g00,CS2,H6-516,60,40,PH1003(40)
22/12/2025_07g00_2,,07g00,CS2,H6-213,42,39,PH1003(39)
22/12/2025_07g00_2,,07g00,CS2,H6-310,42,39,PH1003(39)
22/12/2025_07g00_2,,07g00,CS2,H6-312,42,39,PH1003(39)
22/12/2025_07g00_2,,07g00,CS2,H6-313,42,37,PH1003(37)
22/12/2025_07g00_2,,07g00,CS2,H6-411,42,37,PH1003(37)
22/12/2025_07g00_2,,07g00,CS2,H6-413,42,35,PH1003(35)
22/12/2025_07g00_2,,07g00,CS2,H6-414,42,32,PH1003(32)
22/12/2025_09g30_1,,09g30,CS1,B5-GD,130,76,"PH1003(39), IM1003(37)"
22/12/2025_09g30_1,,09g30,CS1,B4-305,42,31,IM1003(31)
22/12/2025_09g30_1,,09g30,CS1,B6-302,32,31,PH1003(31)
22/12/2025_09g30_1,,09g30,CS1,B6-303,32,31,PH1003(31)
22/12/2025_09g30_1,,09g30,CS1,B4-302,32,30,IM1003(30)
22/12/2025_09g30_1,,09g30,CS1,B6-304,32,30,PH1003(30)
22/12/2025_09g30_1,,09g30,CS1,B6-305,32,30,PH1003(30)
22/12/2025_09g30_1,,09g30,CS1,B4-303,32,29,IM1003(29)
22/12/2025_09g30_1,,09g30,CS1,B4-301,32,23,IM1003(23)
22/12/2025_09g30_1,,09g30,CS1,B6-301,26,17,PH1003(17)
22/12/2025_09g30_2,,09g30,CS2,H6-GD,250,133,"IM1003(52), PH1003(46), CI1003(35)"
22/12/2025_09g30_2,,09g30,CS2,H3-306,75,71,"IM1003(49), CI1003(12), PH1003(10)"
22/12/2025_09g30_2,,09g30,CS2,H2-202,62,46,PH1003(46)
22/12/2025_09g30_2,,09g30,CS2,H2-205,62,45,PH1003(45)
22/12/2025_09g30_2,,09g30,CS2,H2-206,82,43,PH1003(43)
22/12/2025_09g30_2,,09g30,CS2,H2-207,71,43,PH1003(43)
22/12/2025_09g30_2,,09g30,CS2,H3-304,46,40,IM1003(40)
22/12/2025_09g30_2,,09g30,CS2,H2-301,82,40,PH1003(40)
22/12/2025_09g30_2,,09g30,CS2,H2-302,62,40,PH1003(40)
22/12/2025_09g30_2,,09g30,CS2,H2-304,49,40,PH1003(40)
22/12/2025_09g30_2,,09g30,CS2,H2-306,82,40,PH1003(40)
22/12/2025_09g30_2,,09g30,CS2,H2-401,82,40,PH1003(40)
22/12/2025_09g30_2,,09g30,CS2,H2-403,49,40,PH1003(40)
22/12/2025_09g30_2,,09g30,CS2,H2-404,49,40,PH1003(40)
22/12/2025_09g30_2,,09g30,CS2,H2-406,82,40,PH1003(40)
22/12/2025_09g30_2,,09g30,CS2,H2-407,44,40,PH1003(40)
22/12/2025_09g30_2,,09g30,CS2,H6-109,42,40,PH1003(40)
22/12/2025_09g30_2,,09g30,CS2,H6-110,42,40,PH1003(40)
22/12/2025_09g30_2,,09g30,CS2,H6-112,42,40,PH1003(40)
22/12/2025_09g30_2,,09g30,CS2,H6-113,68,40,PH1003(40)
22/12/2025_09g30_2,,09g30,CS2,H6-201,63,40,PH1003(40)
22/12/2025_09g30_2,,09g30,CS2,H6-205,62,40,PH1003(40)
22/12/2025_09g30_2,,09g30,CS2,H6-206,42,40,PH1003(40)
22/12/2025_09g30_2,,09g30,CS2,H6-208,62,40,PH1003(40)
22/12/2025_09g30_2,,09g30,CS2,H6-211,66,40,PH1003(40)
22/12/2025_09g30_2,,09g30,CS2,H6-305,68,40,PH1003(40)
22/12/2025_09g30_2,,09g30,CS2,H6-308,76,40,PH1003(40)
22/12/2025_09g30_2,,09g30,CS2,H6-311,71,40,PH1003(40)
22/12/2025_09g30_2,,09g30,CS2,H6-312,42,40,PH1003(40)
22/12/2025_09g30_2,,09g30,CS2,H6-313,42,40,PH1003(40)
22/12/2025_09g30_2,,09g30,CS2,H6-504,56,40,PH1003(40)
22/12/2025_09g30_2,,09g30,CS2,H6-506,55,40,PH1003(40)
22/12/2025_09g30_2,,09g30,CS2,H6-512,55,40,PH1003(40)
22/12/2025_09g30_2,,09g30,CS2,H6-514,57,40,PH1003(40)
22/12/2025_09g30_2,,09g30,CS2,H6-516,60,40,PH1003(40)
22/12/2025_09g30_2,,09g30,CS2,H2-307,62,39,PH1003(39)
22/12/2025_09g30_2,,09g30,CS2,H6-210,42,39,PH1003(39)
22/12/2025_09g30_2,,09g30,CS2,H6-212,42,39,PH1003(39)
22/12/2025_09g30_2,,09g30,CS2,H6-213,42,39,PH1003(39)
22/12/2025_09g30_2,,09g30,CS2,H6-214,42,39,PH1003(39)
22/12/2025_09g30_2,,09g30,CS2,H6-306,42,39,PH1003(39)
22/12/2025_09g30_2,,09g30,CS2,H6-310,42,39,PH1003(39)
22/12/2025_09g30_2,,09g30,CS2,H6-405,63,39,PH1003(39)
22/12/2025_09g30_2,,09g30,CS2,H6-510,54,39,PH1003(39)
22/12/2025_09g30_2,,09g30,CS2,H6-411,42,32,PH1003(32)
22/12/2025_09g30_2,,09g30,CS2,H2-402,33,29,PH1003(29)
22/12/2025_09g30_2,,09g30,CS2,H2-405,33,28,PH1003(28)
22/12/2025_13g00_1,,13g00,CS1,B5-GD,130,129,"EE3413(45), ME3015(44), CO3045(40)"
22/12/2025_13g00_1,,13g00,CS1,B1-311,42,39,ME4631(39)
22/12/2025_13g00_1,,13g00,CS1,B4-505,63,62,"AS2071(38), TR3003(24)"
22/12/2025_13g00_1,,13g00,CS1,B4-406,57,52,"AS2071(37), CH3021(15)"
22/12/2025_13g00_1,,13g00,CS1,B4-502,42,36,AS2071(36)
22/12/2025_13g00_1,,13g00,CS1,B4-501,42,35,AS2071(35)
22/12/2025_13g00_1,,13g00,CS1,B6-306,42,34,EE4441(34)
22/12/2025_13g00_1,,13g00,CS1,B1-308,38,33,CH4051(33)
22/12/2025_13g00_1,,13g00,CS1,B1-309,30,30,CH4051(30)
22/12/2025_13g00_1,,13g00,CS1,B1-313,30,30,CH4051(30)
22/12/2025_13g00_1,,13g00,CS1,B1-305,38,30,EE3413(30)
22/12/2025_13g00_1,,13g00,CS1,B1-314,30,26,CH4051(26)
22/12/2025_13g00_1,,13g00,CS1,B1-315,30,23,CH4051(23)
22/12/2025_13g00_1,,13g00,CS1,B4-504,32,19,AS2071(19)
22/12/2025_13g00_1,,13g00,CS1,B4-402,32,30,"MA3111(15), MA4169(15)"
22/12/2025_13g00_1,,13g00,CS1,B1-206,25,15,ME3015(15)
22/12/2025_13g00_2,,13g00,CS2,H6-GD,250,248,"ME3015(52), CH4051(49), CH3021(44), EE3203(44), AS2071(40), IM3029(19)"
22/12/2025_13g00_2,,13g00,CS2,H6-208,62,62,"CH4051(47), CI3301(15)"
22/12/2025_13g00_2,,13g00,CS2,H6-311,71,70,"CO3045(40), CH4051(30)"
22/12/2025_13g00_2,,13g00,CS2,H6-312,42,40,CO3045(40)
22/12/2025_13g00_2,,13g00,CS2,H6-306,42,40,CH3021(40)
22/12/2025_13g00_2,,13g00,CS2,H6-201,63,59,"CH4051(40), MA4091(19)"
22/12/2025_13g00_2,,13g00,CS2,H6-205,62,58,"CH4051(40), CI1069(18)"
22/12/2025_13g00_2,,13g00,CS2,H6-206,42,40,CH4051(40)
22/12/2025_13g00_2,,13g00,CS2,H6-110,42,40,EE3071(40)
22/12/2025_13g00_2,,13g00,CS2,H6-112,42,40,EE3071(40)
22/12/2025_13g00_2,,13g00,CS2,H6-113,68,67,"EE3071(40), AS2071(27)"
22/12/2025_13g00_2,,13g00,CS2,H6-413,42,40,MA4091(40)
22/12/2025_13g00_2,,13g00,CS2,H6-412,65,64,"ME3299(40), IM2031(24)"
22/12/2025_13g00_2,,13g00,CS2,H6-213,42,39,AS2071(39)
22/12/2025_13g00_2,,13g00,CS2,H6-405,63,47,"IM3029(39), ME3031(8)"
22/12/2025_13g00_2,,13g00,CS2,H6-811,79,74,"CI1069(37), EE3027(37)"
22/12/2025_13g00_2,,13g00,CS2,H6-310,42,36,EE3203(36)
22/12/2025_13g00_2,,13g00,CS2,H6-411,42,36,ME3299(36)
22/12/2025_13g00_2,,13g00,CS2,H6-313,42,34,GE3219(34)
22/12/2025_13g00_2,,13g00,CS2,H6-504,56,56,"ME3215(29), IU4025(27)"
22/12/2025_13g00_2,,13g00,CS2,H6-506,55,55,"TR3061(29), MA2013(26)"
22/12/2025_15g30_1,,15g30,CS1,B5-GD,130,33,LA1007(33)
22/12/2025_15g30_1,,15g30,CS1,B4-306,42,31,LA1007(31)
22/12/2025_15g30_1,,15g30,CS1,B4-303,32,29,LA1007(29)
22/12/2025_15g30_2,,15g30,CS2,H6-GD,250,46,LA1007(46)
22/12/2025_15g30_2,,15g30,CS2,H6-211,66,45,LA1007(45)
22/12/2025_15g30_2,,15g30,CS2,H6-305,68,45,LA1007(45)
22/12/2025_15g30_2,,15g30,CS2,H6-113,68,43,LA1007(43)
22/12/2025_15g30_2,,15g30,CS2,H6-205,62,40,LA1007(40)
22/12/2025_15g30_2,,15g30,CS2,H6-208,62,40,LA1007(40)
22/12/2025_15g30_2,,15g30,CS2,H6-308,76,40,LA1007(40)
22/12/2025_15g30_2,,15g30,CS2,H6-504,56,40,LA1007(40)
22/12/2025_15g30_2,,15g30,CS2,H6-506,55,40,LA1007(40)
22/12/2025_15g30_2,,15g30,CS2,H6-510,54,40,LA1007(40)
