DATE_ONLY,TIME,CAMPUS,TARGET ROOM,ROOM EXAM CAPACITY,TOTAL_STUDENTS,COURSES MERGED,UTILIZATION
2026-01-03,09g30,CS1,C4-304,42,42,SP1035(42),1.0
2026-01-03,09g30,CS1,C4-402,42,42,SP1035(42),1.0
2026-01-03,09g30,CS1,C4-502,42,42,SP1035(42),1.0
2026-01-03,09g30,CS1,C4-403,42,28,SP1035(28),0.6666666666666666
2026-01-03,09g30,CS2,NTD,300,300,SP1035(300),1.0
2026-01-03,09g30,CS2,H6-GD,250,250,SP1035(250),1.0
2026-01-03,09g30,CS2,H2-201,82,82,SP1035(82),1.0
2026-01-03,09g30,CS2,H2-206,82,82,SP1035(82),1.0
2026-01-03,09g30,CS2,H2-301,82,82,SP1035(82),1.0
2026-01-03,09g30,CS2,H2-306,82,82,SP1035(82),1.0
2026-01-03,09g30,CS2,H2-401,82,82,SP1035(82),1.0
2026-01-03,09g30,CS2,H2-406,82,82,SP1035(82),1.0
2026-01-03,09g30,CS2,H6-811,79,79,SP1035(79),1.0
2026-01-03,09g30,CS2,H6-308,76,76,SP1035(76),1.0
2026-01-03,09g30,CS2,H3-201,75,75,SP1035(75),1.0
2026-01-03,09g30,CS2,H3-301,75,75,SP1035(75),1.0
2026-01-03,09g30,CS2,H3-306,75,75,SP1035(75),1.0
2026-01-03,09g30,CS2,H3-406,75,75,SP1035(75),1.0
2026-01-03,09g30,CS2,H3-501,75,32,SP1035(32),0.4266666666666667
2026-01-03,13g00,CS1,B5-GD,130,130,IM1019(130),1.0
2026-01-03,13g00,CS1,B4-505,63,63,"CH5607(47), TR2039(16)",1.0
2026-01-03,13g00,CS1,B4-406,57,57,"CO5185(29), TR2039(26), CI5253(2)",1.0
2026-01-03,13g00,CS1,C6-103,50,50,"CI5253(20), CH4087(16), CH5653(12), IM1019(2)",1.0
2026-01-03,13g00,CS1,C6-102,50,8,IM1019(8),0.16
2026-01-03,13g00,CS2,NTD,300,300,"IM1019(240), EN1005(60)",1.0
2026-01-03,13g00,CS2,H6-GD,250,191,"TR2039(57), CH4087(47), EE3171(33), ME2071(23), EN1005(20), IU1005(11)",0.764
2026-01-03,15g30,CS1,B5-GD,130,71,CO3043(71),0.5461538461538461
2026-01-03,15g30,CS2,NTD,300,130,CO3043(130),0.43333333333333335
2026-01-04,07g00,CS1,B5-GD,130,130,IM1025(130),1.0
2026-01-04,07g00,CS1,B4-505,63,63,IM1025(63),1.0
2026-01-04,07g00,CS1,B4-406,57,57,GK5033(57),1.0
2026-01-04,07g00,CS1,C6-102,50,50,EE3411(50),1.0
2026-01-04,07g00,CS1,C6-103,50,50,IM1025(50),1.0
2026-01-04,07g00,CS1,B1-208,44,44,GK5033(44),1.0
2026-01-04,07g00,CS1,B1-306,44,44,IM3073(44),1.0
2026-01-04,07g00,CS1,B4-305,42,42,"AS3075(21), CI2157(21)",1.0
2026-01-04,07g00,CS1,B4-501,42,42,IM1025(42),1.0
2026-01-04,07g00,CS1,B4-502,42,42,AS2013(42),1.0
2026-01-04,07g00,CS1,B6-306,42,42,TR4087(42),1.0
2026-01-04,07g00,CS1,C4-301,42,42,"EE2419(18), PH1009(18), MA3139(6)",1.0
2026-01-04,07g00,CS1,C4-304,42,42,"PH2003(17), MA3113(15), CH2109(10)",1.0
2026-01-04,07g00,CS1,C4-402,42,42,"EE3411(11), MA3139(11), CH4115(10), CI3259(6), GK5033(4)",1.0
2026-01-04,07g00,CS1,C4-502,42,42,"CH4111(24), MA4079(18)",1.0
2026-01-04,07g00,CS1,C4-403,42,28,"MA4079(6), IM3073(5), MA4181(5), AS2013(4), CH2109(4), GK5033(2), IM1025(2)",0.6666666666666666
2026-01-04,07g00,CS2,NTD,300,300,IM1025(300),1.0
2026-01-04,07g00,CS2,H6-GD,250,250,IM1025(250),1.0
2026-01-04,07g00,CS2,H2-201,82,82,IM1025(82),1.0
2026-01-04,07g00,CS2,H2-206,82,82,"AS2069(80), AS2013(2)",1.0
2026-01-04,07g00,CS2,H2-301,82,82,IM1025(82),1.0
2026-01-04,07g00,CS2,H2-306,82,82,ME4025(82),1.0
2026-01-04,07g00,CS2,H2-401,82,82,IM1025(82),1.0
2026-01-04,07g00,CS2,H2-406,82,82,IM3073(82),1.0
2026-01-04,07g00,CS2,H6-811,79,79,"ME4025(66), IM1025(13)",1.0
2026-01-04,07g00,CS2,H6-308,76,76,"AS2013(64), ME2139(12)",1.0
2026-01-04,07g00,CS2,H3-201,75,75,"GE2069(42), IM1025(33)",1.0
2026-01-04,07g00,CS2,H3-301,75,75,"CH2109(42), CI4139(33)",1.0
2026-01-04,07g00,CS2,H3-306,75,75,"ME2139(51), CH4115(24)",1.0
2026-01-04,07g00,CS2,H3-401,75,75,"CI3263(16), MA3089(16), GE4033(10), CI4139(9), MA4025(8), MA2011(7), CI3259(5), IM1025(4)",1.0
2026-01-04,07g00,CS2,H3-406,75,75,"PH2003(60), IM1025(15)",1.0
2026-01-04,07g00,CS2,H3-501,75,75,"IU3057(36), TR4087(29), CI3263(10)",1.0
2026-01-04,07g00,CS2,H3-506,75,75,"CI4147(22), CI4155(20), CH4115(19), CI3259(14)",1.0
2026-01-04,09g30,CS1,B5-GD,130,130,"IM1013(89), CH5699(41)",1.0
2026-01-04,09g30,CS1,B4-505,63,63,"CI5405(37), CO5137(26)",1.0
2026-01-04,09g30,CS1,B4-406,57,57,"IM5111(28), EE5195(27), CI5143(2)",1.0
2026-01-04,09g30,CS1,C6-103,50,50,"CI5143(20), CI5249(14), CH5741(13), EN5147(3)",1.0
2026-01-04,09g30,CS1,C6-102,50,29,"MA5067(8), ME5087(8), EN5147(7), CO5137(5), CH5699(1)",0.58
2026-01-04,09g30,CS2,NTD,300,158,IM1013(158),0.5266666666666666
2026-01-04,13g00,CS1,B5-GD,130,130,CO3117(130),1.0
2026-01-04,13g00,CS1,B4-505,63,63,CH3329(63),1.0
2026-01-04,13g00,CS1,B4-406,57,57,EE3097(57),1.0
2026-01-04,13g00,CS1,C6-102,50,50,CH3329(50),1.0
2026-01-04,13g00,CS1,C6-103,50,50,ME3003(50),1.0
2026-01-04,13g00,CS1,B1-208,44,44,TR3011(44),1.0
2026-01-04,13g00,CS1,B1-306,44,44,"CO3117(25), IM1031(19)",1.0
2026-01-04,13g00,CS1,B4-501,42,42,"EN3087(12), TR3011(11), ME3003(8), CH3329(6), IM1031(5)",1.0
2026-01-04,13g00,CS1,B4-502,42,42,"EE2005(22), EE3097(16), EN3087(4)",1.0
2026-01-04,13g00,CS2,NTD,300,300,"ME3003(298), CO3117(2)",1.0
2026-01-04,13g00,CS2,H6-GD,250,250,"CO3117(178), CI4131(72)",1.0
2026-01-04,13g00,CS2,H2-201,82,82,EE3097(82),1.0
2026-01-04,13g00,CS2,H2-206,82,82,"ME2049(66), EE1005(16)",1.0
2026-01-04,13g00,CS2,H2-301,82,82,CH3329(82),1.0
2026-01-04,13g00,CS2,H2-306,82,82,CI4131(82),1.0
2026-01-04,13g00,CS2,H2-401,82,82,EE2005(82),1.0
2026-01-04,13g00,CS2,H2-406,82,82,"IM1031(77), EE3097(5)",1.0
2026-01-04,13g00,CS2,H6-811,79,79,"EE3011(63), EE3097(16)",1.0
2026-01-04,13g00,CS2,H6-308,76,76,"EN3087(50), EE1005(26)",1.0
2026-01-04,13g00,CS2,H3-306,75,75,"CH3329(37), AS3061(25), EE1005(13)",1.0
2026-01-04,13g00,CS2,H3-406,75,75,"EE3097(46), IM3077(29)",1.0
2026-01-04,13g00,CS2,H3-301,75,52,"CI4131(21), IM3077(14), EE1005(9), EE2005(8)",0.6933333333333334
2026-01-04,15g30,CS1,B5-GD,130,130,"CO5173(125), CH5647(5)",1.0
2026-01-04,15g30,CS1,B4-505,63,34,"CH5647(23), TR5069(11)",0.5396825396825397
