F_MAMH,F_TENPHMOI,NGAYTHI,GIOTHI_BD,COSO,F_SOLUONG,SUC_CHUA,KEY_CA
CH1003,H6-205,46017,07g00,2,40,117,26/12/2025_07g00_2
CH1003,H6-206,46017,07g00,2,40,80,26/12/2025_07g00_2
CH1003,H6-208,46017,07g00,2,40,117,26/12/2025_07g00_2
CH1003,H6-210,46017,07g00,2,40,80,26/12/2025_07g00_2
CH1003,H6-211,46017,07g00,2,40,126,26/12/2025_07g00_2
CH1003,H6-212,46017,07g00,2,39,80,26/12/2025_07g00_2
CH1003,H6-213,46017,07g00,2,39,80,26/12/2025_07g00_2
CH1003,H6-214,46017,07g00,2,35,80,26/12/2025_07g00_2
CH1003,H6-305,46017,07g00,2,40,129,26/12/2025_07g00_2
CH1003,H6-306,46017,07g00,2,34,80,26/12/2025_07g00_2
CH1003,H6-308,46017,07g00,2,40,144,26/12/2025_07g00_2
CH1003,H6-310,46017,07g00,2,33,80,26/12/2025_07g00_2
CH1003,H6-311,46017,07g00,2,40,135,26/12/2025_07g00_2
CH1003,H6-312,46017,07g00,2,32,80,26/12/2025_07g00_2
CH1003,H6-313,46017,07g00,2,32,80,26/12/2025_07g00_2
CH1003,H6-405,46017,07g00,2,40,120,26/12/2025_07g00_2
CH1003,H6-411,46017,07g00,2,31,80,26/12/2025_07g00_2
CH1003,H6-412,46017,07g00,2,40,123,26/12/2025_07g00_2
CH1003,H6-413,46017,07g00,2,30,80,26/12/2025_07g00_2
CH1003,H6-414,46017,07g00,2,29,80,26/12/2025_07g00_2
CH1003,H6-415,46017,07g00,2,27,80,26/12/2025_07g00_2
CH1003,H6-504,46017,07g00,2,40,106,26/12/2025_07g00_2
CH1003,H6-506,46017,07g00,2,40,105,26/12/2025_07g00_2
CH1003,H6-510,46017,07g00,2,40,102,26/12/2025_07g00_2
CH1003,H6-512,46017,07g00,2,40,105,26/12/2025_07g00_2
CH1003,H6-514,46017,07g00,2,39,108,26/12/2025_07g00_2
CH1003,H6-516,46017,07g00,2,40,114,26/12/2025_07g00_2
CH3389,H3-401,46017,07g00,2,47,142,26/12/2025_07g00_2
CH3389,H3-403,46017,07g00,2,40,88,26/12/2025_07g00_2
EE3003,H3-205,46017,07g00,2,40,106,26/12/2025_07g00_2
EE3003,H3-301,46017,07g00,2,42,142,26/12/2025_07g00_2
EE3003,H3-302,46017,07g00,2,34,68,26/12/2025_07g00_2
EE3003,H3-303,46017,07g00,2,40,88,26/12/2025_07g00_2
EE3003,H3-304,46017,07g00,2,40,88,26/12/2025_07g00_2
EE3003,H3-305,46017,07g00,2,30,68,26/12/2025_07g00_2
EE3003,H3-306,46017,07g00,2,40,142,26/12/2025_07g00_2
MA3101,H1-101,46017,07g00,2,40,138,26/12/2025_07g00_2
MA3101,H1-102,46017,07g00,2,25,93,26/12/2025_07g00_2
ME3229,H1-103,46017,07g00,2,20,90,26/12/2025_07g00_2
ME3229,H1-104,46017,07g00,2,39,138,26/12/2025_07g00_2
AS2063,H6-201,46017,09g30,2,52,120,26/12/2025_09g30_2
CI3261,H6-112,46017,09g30,2,40,80,26/12/2025_09g30_2
CI3261,H6-113,46017,09g30,2,43,129,26/12/2025_09g30_2
CI4153,H6-109,46017,09g30,2,35,80,26/12/2025_09g30_2
EE3029,H6-210,46017,09g30,2,41,80,26/12/2025_09g30_2
EE3029,H6-211,46017,09g30,2,46,126,26/12/2025_09g30_2
EE3029,H6-212,46017,09g30,2,40,80,26/12/2025_09g30_2
EE3029,H6-213,46017,09g30,2,40,80,26/12/2025_09g30_2
EE3029,H6-214,46017,09g30,2,40,80,26/12/2025_09g30_2
EE3095,H6-306,46017,09g30,2,28,80,26/12/2025_09g30_2
EN3013,H6-311,46017,09g30,2,51,135,26/12/2025_09g30_2
IM1001,H6-205,46017,09g30,2,46,117,26/12/2025_09g30_2
IM1001,H6-206,46017,09g30,2,40,80,26/12/2025_09g30_2
IM1001,H6-208,46017,09g30,2,52,117,26/12/2025_09g30_2
IM3083,H6-305,46017,09g30,2,49,129,26/12/2025_09g30_2
IU2003,H6-308,46017,09g30,2,25,144,26/12/2025_09g30_2
ME4307,H6-110,46017,09g30,2,36,80,26/12/2025_09g30_2
CI3265,H2-402,46017,13g00,2,33,63,26/12/2025_13g00_2
CI4189,H2-201,46017,13g00,2,40,156,26/12/2025_13g00_2
CI4189,H2-202,46017,13g00,2,27,117,26/12/2025_13g00_2
CI4189,H2-205,46017,13g00,2,20,117,26/12/2025_13g00_2
CI4189,H2-206,46017,13g00,2,40,156,26/12/2025_13g00_2
CI4189,H2-207,46017,13g00,2,40,135,26/12/2025_13g00_2
CO3009,H2-301,46017,13g00,2,41,156,26/12/2025_13g00_2
CO3009,H2-302,46017,13g00,2,40,117,26/12/2025_13g00_2
CO3009,H2-304,46017,13g00,2,40,93,26/12/2025_13g00_2
CO3009,H2-306,46017,13g00,2,40,156,26/12/2025_13g00_2
CH3337,H2-406,46017,13g00,2,41,156,26/12/2025_13g00_2
CH3337,H2-407,46017,13g00,2,40,84,26/12/2025_13g00_2
CH3369,H1-104,46017,13g00,2,40,138,26/12/2025_13g00_2
CH3369,H1-106,46017,13g00,2,24,66,26/12/2025_13g00_2
EE3145,H2-401,46017,13g00,2,40,156,26/12/2025_13g00_2
EE3145,H2-403,46017,13g00,2,40,93,26/12/2025_13g00_2
EE3145,H2-404,46017,13g00,2,37,93,26/12/2025_13g00_2
LA0019,H1-102,46017,13g00,2,32,93,26/12/2025_13g00_2
LA0019,H1-103,46017,13g00,2,37,90,26/12/2025_13g00_2
LA0019,H1-403,46017,13g00,2,38,90,26/12/2025_13g00_2
LA0019,H1-404,46017,13g00,2,44,126,26/12/2025_13g00_2
LA0019,H1-405,46017,13g00,2,39,120,26/12/2025_13g00_2
LA0019,H6-414,46017,13g00,2,30,80,26/12/2025_13g00_2
LA0019,H6-415,46017,13g00,2,40,80,26/12/2025_13g00_2
LA0019,H6-504,46017,13g00,2,40,106,26/12/2025_13g00_2
LA0019,H6-506,46017,13g00,2,40,105,26/12/2025_13g00_2
LA0019,H6-510,46017,13g00,2,40,102,26/12/2025_13g00_2
LA0019,H6-512,46017,13g00,2,40,105,26/12/2025_13g00_2
LA0019,H6-514,46017,13g00,2,40,108,26/12/2025_13g00_2
LA0019,H6-516,46017,13g00,2,39,114,26/12/2025_13g00_2
LA0019,H6-802,46017,13g00,2,40,120,26/12/2025_13g00_2
LA0019,H6-810,46017,13g00,2,40,120,26/12/2025_13g00_2
LA0019,H6-811,46017,13g00,2,40,150,26/12/2025_13g00_2
LA1005,H1-101,46017,13g00,2,44,138,26/12/2025_13g00_2
LA1005,H6-109,46017,13g00,2,40,80,26/12/2025_13g00_2
LA1005,H6-110,46017,13g00,2,40,80,26/12/2025_13g00_2
LA1005,H6-112,46017,13g00,2,40,80,26/12/2025_13g00_2
LA1005,H6-113,46017,13g00,2,48,129,26/12/2025_13g00_2
LA1005,H6-201,46017,13g00,2,41,120,26/12/2025_13g00_2
LA1005,H6-205,46017,13g00,2,46,117,26/12/2025_13g00_2
LA1005,H6-206,46017,13g00,2,40,80,26/12/2025_13g00_2
LA1005,H6-208,46017,13g00,2,45,117,26/12/2025_13g00_2
LA1005,H6-210,46017,13g00,2,40,80,26/12/2025_13g00_2
LA1005,H6-211,46017,13g00,2,45,126,26/12/2025_13g00_2
LA1005,H6-212,46017,13g00,2,40,80,26/12/2025_13g00_2
LA1005,H6-213,46017,13g00,2,40,80,26/12/2025_13g00_2
LA1005,H6-214,46017,13g00,2,40,80,26/12/2025_13g00_2
LA1005,H6-306,46017,13g00,2,40,80,26/12/2025_13g00_2
LA1005,H6-308,46017,13g00,2,48,144,26/12/2025_13g00_2
LA1005,H6-310,46017,13g00,2,40,80,26/12/2025_13g00_2
LA1005,H6-311,46017,13g00,2,43,135,26/12/2025_13g00_2
LA1005,H6-312,46017,13g00,2,39,80,26/12/2025_13g00_2
LA1005,H6-313,46017,13g00,2,38,80,26/12/2025_13g00_2
LA1005,H6-405,46017,13g00,2,41,120,26/12/2025_13g00_2
LA1005,H6-411,46017,13g00,2,33,80,26/12/2025_13g00_2
LA1005,H6-412,46017,13g00,2,41,123,26/12/2025_13g00_2
LA1005,H6-413,46017,13g00,2,28,80,26/12/2025_13g00_2
ME3001,H3-206,46017,13g00,2,28,68,26/12/2025_13g00_2
ME3001,H3-207,46017,13g00,2,29,68,26/12/2025_13g00_2
ME3001,H3-301,46017,13g00,2,40,142,26/12/2025_13g00_2
ME3001,H3-302,46017,13g00,2,35,68,26/12/2025_13g00_2
ME3001,H3-303,46017,13g00,2,40,88,26/12/2025_13g00_2
ME3001,H3-304,46017,13g00,2,40,88,26/12/2025_13g00_2
ME3001,H3-305,46017,13g00,2,35,68,26/12/2025_13g00_2
ME3001,H3-306,46017,13g00,2,40,142,26/12/2025_13g00_2
TR2017,H2-305,46017,13g00,2,28,63,26/12/2025_13g00_2
TR2017,H2-307,46017,13g00,2,34,117,26/12/2025_13g00_2
CO4031,H6-110,46017,15g30,2,40,80,26/12/2025_15g30_2
CO4031,H6-112,46017,15g30,2,40,80,26/12/2025_15g30_2
CO4031,H6-113,46017,15g30,2,44,129,26/12/2025_15g30_2
LA1003,H6-109,46018,07g00,2,38,80,27/12/2025_07g00_2
LA1003,H6-110,46018,07g00,2,38,80,27/12/2025_07g00_2
LA1003,H6-112,46018,07g00,2,37,80,27/12/2025_07g00_2
LA1003,H6-113,46018,07g00,2,40,129,27/12/2025_07g00_2
LA1003,H6-201,46018,07g00,2,40,120,27/12/2025_07g00_2
LA1003,H6-205,46018,07g00,2,40,117,27/12/2025_07g00_2
LA1003,H6-206,46018,07g00,2,37,80,27/12/2025_07g00_2
LA1003,H6-208,46018,07g00,2,40,117,27/12/2025_07g00_2
LA1003,H6-210,46018,07g00,2,34,80,27/12/2025_07g00_2
LA1003,H6-211,46018,07g00,2,40,126,27/12/2025_07g00_2
LA1003,H6-212,46018,07g00,2,33,80,27/12/2025_07g00_2
LA1003,H6-213,46018,07g00,2,32,80,27/12/2025_07g00_2
LA1003,H6-214,46018,07g00,2,32,80,27/12/2025_07g00_2
LA1003,H6-305,46018,07g00,2,40,129,27/12/2025_07g00_2
LA1003,H6-306,46018,07g00,2,32,80,27/12/2025_07g00_2
LA1003,H6-308,46018,07g00,2,49,144,27/12/2025_07g00_2
LA1003,H6-310,46018,07g00,2,31,80,27/12/2025_07g00_2
LA1003,H6-311,46018,07g00,2,40,135,27/12/2025_07g00_2
LA1003,H6-312,46018,07g00,2,32,80,27/12/2025_07g00_2
LA1003,H6-313,46018,07g00,2,31,80,27/12/2025_07g00_2
LA1003,H6-405,46018,07g00,2,39,120,27/12/2025_07g00_2
LA1003,H6-411,46018,07g00,2,30,80,27/12/2025_07g00_2
LA1003,H6-412,46018,07g00,2,39,123,27/12/2025_07g00_2
LA1003,H6-413,46018,07g00,2,29,80,27/12/2025_07g00_2
LA1003,H6-504,46018,07g00,2,40,106,27/12/2025_07g00_2
LA1003,H6-506,46018,07g00,2,40,105,27/12/2025_07g00_2
LA1003,H6-510,46018,07g00,2,40,102,27/12/2025_07g00_2
LA1003,H6-512,46018,07g00,2,40,105,27/12/2025_07g00_2
LA1003,H6-514,46018,07g00,2,40,108,27/12/2025_07g00_2
LA1003,H6-516,46018,07g00,2,40,114,27/12/2025_07g00_2
CH4079,H6-109,46018,09g30,2,41,80,27/12/2025_09g30_2
CH4079,H6-110,46018,09g30,2,41,80,27/12/2025_09g30_2
CH4079,H6-112,46018,09g30,2,40,80,27/12/2025_09g30_2
CH4079,H6-113,46018,09g30,2,46,129,27/12/2025_09g30_2
CH4079,H6-201,46018,09g30,2,45,120,27/12/2025_09g30_2
CH4079,H6-205,46018,09g30,2,44,117,27/12/2025_09g30_2
CH4079,H6-206,46018,09g30,2,40,80,27/12/2025_09g30_2
CH4079,H6-208,46018,09g30,2,44,117,27/12/2025_09g30_2
CH4079,H6-210,46018,09g30,2,40,80,27/12/2025_09g30_2
CH4079,H6-211,46018,09g30,2,45,126,27/12/2025_09g30_2
EN2033,H6-212,46018,09g30,2,40,80,27/12/2025_09g30_2
EN2033,H6-213,46018,09g30,2,31,80,27/12/2025_09g30_2
CO3005,H6-504,46018,13g00,2,44,106,27/12/2025_13g00_2
CO3005,H6-506,46018,13g00,2,40,105,27/12/2025_13g00_2
CO3005,H6-510,46018,13g00,2,40,102,27/12/2025_13g00_2
CO3005,H6-512,46018,13g00,2,40,105,27/12/2025_13g00_2
CO3005,H6-514,46018,13g00,2,45,108,27/12/2025_13g00_2
CO3005,H6-516,46018,13g00,2,46,114,27/12/2025_13g00_2
CH2027,H6-109,46018,13g00,2,39,80,27/12/2025_13g00_2
CH2027,H6-110,46018,13g00,2,39,80,27/12/2025_13g00_2
CH2027,H6-112,46018,13g00,2,33,80,27/12/2025_13g00_2
CH2027,H6-113,46018,13g00,2,40,129,27/12/2025_13g00_2
EE3169,H6-211,46018,13g00,2,47,126,27/12/2025_13g00_2
GE1013,H6-201,46018,15g30,2,40,120,27/12/2025_15g30_2
GE1013,H6-205,46018,15g30,2,40,117,27/12/2025_15g30_2
GE1013,H6-206,46018,15g30,2,40,80,27/12/2025_15g30_2
GE1013,H6-208,46018,15g30,2,40,117,27/12/2025_15g30_2
GE1013,H6-210,46018,15g30,2,40,80,27/12/2025_15g30_2
GE1013,H6-211,46018,15g30,2,48,126,27/12/2025_15g30_2
GE1013,H6-212,46018,15g30,2,34,80,27/12/2025_15g30_2
IM1023,H6-109,46019,07g00,2,40,80,28/12/2025_07g00_2
IM1023,H6-110,46019,07g00,2,40,80,28/12/2025_07g00_2
IM1023,H6-112,46019,07g00,2,39,80,28/12/2025_07g00_2
IM1023,H6-113,46019,07g00,2,40,129,28/12/2025_07g00_2
CO3093,H6-109,46019,13g00,2,40,80,28/12/2025_13g00_2
CO3093,H6-110,46019,13g00,2,40,80,28/12/2025_13g00_2
CO3093,H6-112,46019,13g00,2,40,80,28/12/2025_13g00_2
CO3093,H6-113,46019,13g00,2,41,129,28/12/2025_13g00_2
CO3093,H6-201,46019,13g00,2,40,120,28/12/2025_13g00_2
CO3093,H6-205,46019,13g00,2,40,117,28/12/2025_13g00_2
CO3093,H6-206,46019,13g00,2,40,80,28/12/2025_13g00_2
CO3093,H6-208,46019,13g00,2,40,117,28/12/2025_13g00_2
CO3093,H6-210,46019,13g00,2,40,80,28/12/2025_13g00_2
CO3093,H6-211,46019,13g00,2,41,126,28/12/2025_13g00_2
CO3093,H6-212,46019,13g00,2,40,80,28/12/2025_13g00_2
CO3093,H6-213,46019,13g00,2,38,80,28/12/2025_13g00_2
EE2009,H6-305,46019,13g00,2,40,129,28/12/2025_13g00_2
EE2009,H6-306,46019,13g00,2,39,80,28/12/2025_13g00_2
EE2009,H6-310,46019,13g00,2,37,80,28/12/2025_13g00_2
EE2009,H6-311,46019,13g00,2,40,135,28/12/2025_13g00_2
EE2009,H6-312,46019,13g00,2,20,80,28/12/2025_13g00_2
ME2019,H6-412,46019,13g00,2,51,123,28/12/2025_13g00_2
ME2019,H6-516,46019,13g00,2,48,114,28/12/2025_13g00_2
AS3103,H2-307,46020,07g00,2,41,117,29/12/2025_07g00_2
CI3057,H2-402,46020,07g00,2,15,63,29/12/2025_07g00_2
CI3233,H2-304,46020,07g00,2,38,93,29/12/2025_07g00_2
CO3115,H2-301,46020,07g00,2,40,156,29/12/2025_07g00_2
CO3115,H2-302,46020,07g00,2,38,117,29/12/2025_07g00_2
CH2007,H1-101,46020,07g00,2,40,138,29/12/2025_07g00_2
CH2007,H1-102,46020,07g00,2,23,93,29/12/2025_07g00_2
CH2009,H6-414,46020,07g00,2,40,80,29/12/2025_07g00_2
CH2009,H6-415,46020,07g00,2,24,80,29/12/2025_07g00_2
CH2009,H6-802,46020,07g00,2,39,120,29/12/2025_07g00_2
CH2009,H6-810,46020,07g00,2,40,120,29/12/2025_07g00_2
CH2009,H6-811,46020,07g00,2,41,150,29/12/2025_07g00_2
CH2043,H2-201,46020,07g00,2,40,156,29/12/2025_07g00_2
CH2043,H2-202,46020,07g00,2,39,117,29/12/2025_07g00_2
CH2043,H2-205,46020,07g00,2,20,117,29/12/2025_07g00_2
CH2043,H2-206,46020,07g00,2,40,156,29/12/2025_07g00_2
CH2043,H2-207,46020,07g00,2,40,135,29/12/2025_07g00_2
CH4091,H1-106,46020,07g00,2,15,66,29/12/2025_07g00_2
CH4143,H2-401,46020,07g00,2,28,156,29/12/2025_07g00_2
EN1003,H6-109,46020,07g00,2,38,80,29/12/2025_07g00_2
EN1003,H6-110,46020,07g00,2,40,80,29/12/2025_07g00_2
EN1003,H6-112,46020,07g00,2,40,80,29/12/2025_07g00_2
EN1003,H6-113,46020,07g00,2,45,129,29/12/2025_07g00_2
EN1003,H6-201,46020,07g00,2,40,120,29/12/2025_07g00_2
EN1003,H6-205,46020,07g00,2,40,117,29/12/2025_07g00_2
EN1003,H6-206,46020,07g00,2,40,80,29/12/2025_07g00_2
EN1003,H6-208,46020,07g00,2,39,117,29/12/2025_07g00_2
EN1003,H6-210,46020,07g00,2,40,80,29/12/2025_07g00_2
EN1003,H6-211,46020,07g00,2,40,126,29/12/2025_07g00_2
EN1003,H6-212,46020,07g00,2,38,80,29/12/2025_07g00_2
EN1003,H6-213,46020,07g00,2,32,80,29/12/2025_07g00_2
EN3205,H6-504,46020,07g00,2,44,106,29/12/2025_07g00_2
GE3015,H6-308,46020,07g00,2,51,144,29/12/2025_07g00_2
IU4015,H2-305,46020,07g00,2,18,63,29/12/2025_07g00_2
IU4015,H2-306,46020,07g00,2,41,156,29/12/2025_07g00_2
MA3007,H2-404,46020,07g00,2,22,93,29/12/2025_07g00_2
ME2005,H6-214,46020,07g00,2,40,80,29/12/2025_07g00_2
ME2005,H6-305,46020,07g00,2,40,129,29/12/2025_07g00_2
ME2005,H6-306,46020,07g00,2,40,80,29/12/2025_07g00_2
ME2005,H6-310,46020,07g00,2,40,80,29/12/2025_07g00_2
ME2005,H6-311,46020,07g00,2,51,135,29/12/2025_07g00_2
ME2005,H6-312,46020,07g00,2,39,80,29/12/2025_07g00_2
ME2005,H6-313,46020,07g00,2,39,80,29/12/2025_07g00_2
ME2005,H6-405,46020,07g00,2,40,120,29/12/2025_07g00_2
ME2005,H6-411,46020,07g00,2,39,80,29/12/2025_07g00_2
ME2005,H6-412,46020,07g00,2,40,123,29/12/2025_07g00_2
ME2005,H6-413,46020,07g00,2,35,80,29/12/2025_07g00_2
ME3027,H2-403,46020,07g00,2,34,93,29/12/2025_07g00_2
ME4607,H6-506,46020,07g00,2,26,105,29/12/2025_07g00_2
ME4607,H6-510,46020,07g00,2,40,102,29/12/2025_07g00_2
ME4607,H6-512,46020,07g00,2,40,105,29/12/2025_07g00_2
ME4607,H6-514,46020,07g00,2,40,108,29/12/2025_07g00_2
ME4607,H6-516,46020,07g00,2,40,114,29/12/2025_07g00_2
TR2011,H1-103,46020,07g00,2,22,90,29/12/2025_07g00_2
CI2037,H6-110,46020,13g00,2,40,80,29/12/2025_13g00_2
CI2037,H6-112,46020,13g00,2,30,80,29/12/2025_13g00_2
CO1007,H6-305,46020,13g00,2,42,129,29/12/2025_13g00_2
CO1007,H6-306,46020,13g00,2,40,80,29/12/2025_13g00_2
CO1007,H6-310,46020,13g00,2,39,80,29/12/2025_13g00_2
CO1007,H6-311,46020,13g00,2,44,135,29/12/2025_13g00_2
CO1007,H6-312,46020,13g00,2,40,80,29/12/2025_13g00_2
CO1007,H6-313,46020,13g00,2,40,80,29/12/2025_13g00_2
CH3349,H6-109,46020,13g00,2,30,80,29/12/2025_13g00_2
EE3013,H6-510,46020,13g00,2,32,102,29/12/2025_13g00_2
EE3013,H6-512,46020,13g00,2,32,105,29/12/2025_13g00_2
EE3013,H6-514,46020,13g00,2,39,108,29/12/2025_13g00_2
EE3013,H6-516,46020,13g00,2,45,114,29/12/2025_13g00_2
EE3019,H6-810,46020,13g00,2,20,120,29/12/2025_13g00_2
EE3019,H6-811,46020,13g00,2,40,150,29/12/2025_13g00_2
EE3111,H6-308,46020,13g00,2,53,144,29/12/2025_13g00_2
IM3051,H6-405,46020,13g00,2,40,120,29/12/2025_13g00_2
IM3051,H6-411,46020,13g00,2,40,80,29/12/2025_13g00_2
IM3051,H6-412,46020,13g00,2,41,123,29/12/2025_13g00_2
IM3051,H6-413,46020,13g00,2,40,80,29/12/2025_13g00_2
IM3051,H6-414,46020,13g00,2,40,80,29/12/2025_13g00_2
IM3051,H6-415,46020,13g00,2,30,80,29/12/2025_13g00_2
ME2007,H6-113,46020,13g00,2,41,129,29/12/2025_13g00_2
ME2007,H6-201,46020,13g00,2,40,120,29/12/2025_13g00_2
ME2007,H6-205,46020,13g00,2,39,117,29/12/2025_13g00_2
ME2007,H6-206,46020,13g00,2,39,80,29/12/2025_13g00_2
ME2007,H6-208,46020,13g00,2,41,117,29/12/2025_13g00_2
ME2007,H6-210,46020,13g00,2,40,80,29/12/2025_13g00_2
ME2007,H6-211,46020,13g00,2,41,126,29/12/2025_13g00_2
ME2007,H6-212,46020,13g00,2,40,80,29/12/2025_13g00_2
ME2007,H6-213,46020,13g00,2,39,80,29/12/2025_13g00_2
ME2007,H6-214,46020,13g00,2,39,80,29/12/2025_13g00_2
ME4313,H6-504,46020,13g00,2,40,106,29/12/2025_13g00_2
ME4313,H6-506,46020,13g00,2,21,105,29/12/2025_13g00_2
AS2009,H1-103,46021,07g00,2,24,90,30/12/2025_07g00_2
AS2009,H1-104,46021,07g00,2,40,138,30/12/2025_07g00_2
AS3035,H1-106,46021,07g00,2,29,66,30/12/2025_07g00_2
AS3147,H1-204,46021,07g00,2,50,129,30/12/2025_07g00_2
CI2001,H6-109,46021,07g00,2,40,80,30/12/2025_07g00_2
CI2001,H6-110,46021,07g00,2,40,80,30/12/2025_07g00_2
CI2001,H6-112,46021,07g00,2,40,80,30/12/2025_07g00_2
CI2001,H6-113,46021,07g00,2,42,129,30/12/2025_07g00_2
CI2001,H6-201,46021,07g00,2,40,120,30/12/2025_07g00_2
CI2001,H6-205,46021,07g00,2,41,117,30/12/2025_07g00_2
CI2001,H6-206,46021,07g00,2,40,80,30/12/2025_07g00_2
CI2001,H6-208,46021,07g00,2,41,117,30/12/2025_07g00_2
CI2001,H6-210,46021,07g00,2,40,80,30/12/2025_07g00_2
CI2001,H6-211,46021,07g00,2,40,126,30/12/2025_07g00_2
CI2001,H6-212,46021,07g00,2,40,80,30/12/2025_07g00_2
CI2001,H6-213,46021,07g00,2,40,80,30/12/2025_07g00_2
CI2007,H2-201,46021,07g00,2,39,156,30/12/2025_07g00_2
CI2007,H2-202,46021,07g00,2,40,117,30/12/2025_07g00_2
CI2007,H2-205,46021,07g00,2,40,117,30/12/2025_07g00_2
CI2007,H2-206,46021,07g00,2,49,156,30/12/2025_07g00_2
CI3163,H2-207,46021,07g00,2,55,135,30/12/2025_07g00_2
CI3231,H1-307,46021,07g00,2,40,135,30/12/2025_07g00_2
CI3231,H1-308,46021,07g00,2,22,48,30/12/2025_07g00_2
CO2013,H6-305,46021,07g00,2,40,129,30/12/2025_07g00_2
CO2013,H6-306,46021,07g00,2,40,80,30/12/2025_07g00_2
CO2013,H6-308,46021,07g00,2,45,144,30/12/2025_07g00_2
CO2013,H6-310,46021,07g00,2,40,80,30/12/2025_07g00_2
CO2013,H6-311,46021,07g00,2,40,135,30/12/2025_07g00_2
CO2013,H6-312,46021,07g00,2,40,80,30/12/2025_07g00_2
CO2013,H6-313,46021,07g00,2,40,80,30/12/2025_07g00_2
CO2013,H6-405,46021,07g00,2,40,120,30/12/2025_07g00_2
CO2013,H6-411,46021,07g00,2,30,80,30/12/2025_07g00_2
CO2013,H6-412,46021,07g00,2,40,123,30/12/2025_07g00_2
CO2013,H6-413,46021,07g00,2,29,80,30/12/2025_07g00_2
EE2019,H6-414,46021,07g00,2,26,80,30/12/2025_07g00_2
EE2019,H6-415,46021,07g00,2,21,80,30/12/2025_07g00_2
EE2019,H6-504,46021,07g00,2,40,106,30/12/2025_07g00_2
EE2019,H6-506,46021,07g00,2,40,105,30/12/2025_07g00_2
EE2019,H6-510,46021,07g00,2,39,102,30/12/2025_07g00_2
EE2019,H6-512,46021,07g00,2,40,105,30/12/2025_07g00_2
EE2019,H6-514,46021,07g00,2,39,108,30/12/2025_07g00_2
EE2019,H6-516,46021,07g00,2,36,114,30/12/2025_07g00_2
EE2019,H6-802,46021,07g00,2,40,120,30/12/2025_07g00_2
EE2019,H6-810,46021,07g00,2,40,120,30/12/2025_07g00_2
EE2019,H6-811,46021,07g00,2,40,150,30/12/2025_07g00_2
EE3201,H2-301,46021,07g00,2,40,156,30/12/2025_07g00_2
EE3201,H2-302,46021,07g00,2,40,117,30/12/2025_07g00_2
GE2051,H2-406,46021,07g00,2,40,156,30/12/2025_07g00_2
GE2051,H2-407,46021,07g00,2,34,84,30/12/2025_07g00_2
GE2067,H2-405,46021,07g00,2,30,63,30/12/2025_07g00_2
GE3215,H6-214,46021,07g00,2,35,80,30/12/2025_07g00_2
IU2001,H2-304,46021,07g00,2,39,93,30/12/2025_07g00_2
IU2001,H2-305,46021,07g00,2,31,63,30/12/2025_07g00_2
IU2001,H2-306,46021,07g00,2,39,156,30/12/2025_07g00_2
IU2001,H2-307,46021,07g00,2,39,117,30/12/2025_07g00_2
MA2007,H2-402,46021,07g00,2,31,63,30/12/2025_07g00_2
MA3085,H1-310,46021,07g00,2,26,66,30/12/2025_07g00_2
MA3107,H1-312,46021,07g00,2,25,66,30/12/2025_07g00_2
ME2151,H2-401,46021,07g00,2,40,156,30/12/2025_07g00_2
ME2151,H2-403,46021,07g00,2,39,93,30/12/2025_07g00_2
ME2151,H2-404,46021,07g00,2,38,93,30/12/2025_07g00_2
ME3033,H1-401,46021,07g00,2,48,126,30/12/2025_07g00_2
TR2037,H1-101,46021,07g00,2,34,138,30/12/2025_07g00_2
TR2037,H1-102,46021,07g00,2,30,93,30/12/2025_07g00_2
SP1037,H2-201,46021,09g30,2,40,156,30/12/2025_09g30_2
SP1037,H2-202,46021,09g30,2,40,117,30/12/2025_09g30_2
SP1037,H2-205,46021,09g30,2,40,117,30/12/2025_09g30_2
SP1037,H2-206,46021,09g30,2,40,156,30/12/2025_09g30_2
SP1037,H2-207,46021,09g30,2,40,135,30/12/2025_09g30_2
SP1037,H2-301,46021,09g30,2,40,156,30/12/2025_09g30_2
SP1037,H2-302,46021,09g30,2,40,117,30/12/2025_09g30_2
SP1037,H2-304,46021,09g30,2,30,93,30/12/2025_09g30_2
SP1037,H2-306,46021,09g30,2,40,156,30/12/2025_09g30_2
SP1037,H2-307,46021,09g30,2,40,117,30/12/2025_09g30_2
SP1037,H2-401,46021,09g30,2,40,156,30/12/2025_09g30_2
SP1037,H2-403,46021,09g30,2,40,93,30/12/2025_09g30_2
SP1037,H2-404,46021,09g30,2,40,93,30/12/2025_09g30_2
SP1037,H2-406,46021,09g30,2,40,156,30/12/2025_09g30_2
SP1037,H2-407,46021,09g30,2,40,84,30/12/2025_09g30_2
SP1037,H6-109,46021,09g30,2,40,80,30/12/2025_09g30_2
SP1037,H6-110,46021,09g30,2,40,80,30/12/2025_09g30_2
SP1037,H6-112,46021,09g30,2,39,80,30/12/2025_09g30_2
SP1037,H6-113,46021,09g30,2,40,129,30/12/2025_09g30_2
SP1037,H6-201,46021,09g30,2,40,120,30/12/2025_09g30_2
SP1037,H6-205,46021,09g30,2,40,117,30/12/2025_09g30_2
SP1037,H6-206,46021,09g30,2,40,80,30/12/2025_09g30_2
SP1037,H6-208,46021,09g30,2,40,117,30/12/2025_09g30_2
SP1037,H6-210,46021,09g30,2,40,80,30/12/2025_09g30_2
SP1037,H6-211,46021,09g30,2,40,126,30/12/2025_09g30_2
